SCHL,SCHG,POVPIP,WKL,FOD1P
17.0,,38.0,1.0,
3.0,3.0,177.0,,
1.0,,177.0,,
17.0,,501.0,1.0,
16.0,,501.0,1.0,
22.0,,149.0,2.0,5506.0
17.0,,501.0,1.0,
16.0,,501.0,2.0,
21.0,,501.0,1.0,6402.0
21.0,,501.0,1.0,2400.0
14.0,,469.0,3.0,
16.0,,469.0,3.0,
15.0,,469.0,1.0,
16.0,,82.0,3.0,
21.0,,345.0,1.0,2304.0
17.0,,285.0,1.0,
16.0,,285.0,1.0,
21.0,,489.0,1.0,1302.0
22.0,,489.0,2.0,2314.0
18.0,,492.0,1.0,
22.0,,492.0,3.0,3700.0
19.0,,501.0,1.0,
19.0,,501.0,3.0,
16.0,,501.0,3.0,
21.0,,452.0,1.0,5501.0
16.0,,68.0,3.0,
16.0,,179.0,2.0,
20.0,,501.0,3.0,
23.0,,501.0,1.0,1302.0
16.0,,308.0,1.0,
11.0,,184.0,3.0,
16.0,,184.0,3.0,
18.0,,376.0,1.0,
18.0,,376.0,2.0,
,,376.0,,
21.0,,339.0,1.0,1901.0
19.0,15.0,339.0,1.0,
16.0,,74.0,3.0,
21.0,,188.0,1.0,2400.0
22.0,,501.0,3.0,2304.0
21.0,,501.0,3.0,6203.0
24.0,,376.0,1.0,4801.0
21.0,,376.0,1.0,3301.0
6.0,6.0,376.0,,
5.0,5.0,376.0,,
3.0,3.0,376.0,,
19.0,,128.0,1.0,
16.0,,128.0,1.0,
11.0,11.0,128.0,,
8.0,8.0,128.0,,
7.0,7.0,128.0,,
3.0,3.0,128.0,,
20.0,,82.0,1.0,
18.0,,82.0,1.0,
21.0,,14.0,3.0,2901.0
22.0,,73.0,1.0,5005.0
16.0,,206.0,3.0,
16.0,,0.0,2.0,
17.0,,184.0,3.0,
12.0,,184.0,3.0,
17.0,,184.0,3.0,
22.0,,501.0,1.0,6201.0
22.0,,501.0,1.0,1901.0
19.0,,121.0,3.0,
21.0,,501.0,1.0,6107.0
16.0,,501.0,1.0,
16.0,,501.0,3.0,
16.0,,110.0,3.0,
16.0,,9.0,3.0,
23.0,,501.0,1.0,5003.0
23.0,,501.0,3.0,3600.0
11.0,11.0,501.0,,
16.0,,501.0,3.0,
18.0,,125.0,3.0,
19.0,,125.0,2.0,
16.0,,125.0,3.0,
19.0,,68.0,3.0,
21.0,,475.0,3.0,2401.0
16.0,,475.0,3.0,
20.0,,467.0,2.0,
16.0,,467.0,3.0,
20.0,,407.0,1.0,
21.0,,264.0,1.0,5301.0
16.0,,37.0,1.0,
16.0,,386.0,1.0,
21.0,,386.0,1.0,2310.0
16.0,14.0,386.0,1.0,
12.0,11.0,386.0,,
19.0,,200.0,1.0,
18.0,,200.0,1.0,
22.0,,501.0,1.0,4000.0
8.0,,501.0,1.0,
7.0,,501.0,,
16.0,15.0,78.0,1.0,
16.0,,99.0,1.0,
1.0,,78.0,1.0,
10.0,10.0,78.0,,
1.0,,78.0,,
,,78.0,,
18.0,,405.0,1.0,
18.0,,405.0,1.0,
22.0,,501.0,1.0,3301.0
20.0,,168.0,3.0,
19.0,,168.0,2.0,
16.0,,363.0,3.0,
23.0,,501.0,1.0,3600.0
20.0,,501.0,1.0,
19.0,,440.0,1.0,
21.0,,440.0,1.0,2417.0
,,440.0,,
22.0,,501.0,1.0,3401.0
22.0,,501.0,1.0,2405.0
,,501.0,,
,,501.0,,
20.0,,147.0,1.0,
16.0,,455.0,1.0,
10.0,9.0,147.0,,
8.0,7.0,147.0,,
1.0,,107.0,3.0,
17.0,,167.0,1.0,
16.0,,167.0,1.0,
13.0,,167.0,1.0,
20.0,,501.0,1.0,
14.0,,501.0,3.0,
18.0,,501.0,3.0,
18.0,,501.0,2.0,
16.0,,407.0,1.0,
19.0,,407.0,1.0,
21.0,,501.0,1.0,3301.0
21.0,,501.0,3.0,2300.0
22.0,,501.0,1.0,6102.0
21.0,,501.0,1.0,2404.0
20.0,,176.0,3.0,
18.0,,176.0,3.0,
20.0,,140.0,3.0,
21.0,16.0,501.0,1.0,2599.0
15.0,,501.0,2.0,
13.0,12.0,501.0,3.0,
10.0,9.0,501.0,,
17.0,,305.0,1.0,
17.0,,305.0,3.0,
18.0,,45.0,3.0,
6.0,,45.0,,
4.0,4.0,45.0,,
21.0,,261.0,1.0,5003.0
16.0,,498.0,1.0,
16.0,,498.0,1.0,
16.0,,174.0,1.0,
1.0,,174.0,3.0,
16.0,,179.0,1.0,
21.0,,70.0,2.0,1904.0
21.0,,70.0,3.0,6207.0
17.0,,111.0,3.0,
18.0,,89.0,1.0,
18.0,,89.0,3.0,
3.0,2.0,89.0,,
1.0,,89.0,,
,,89.0,,
18.0,,273.0,3.0,
21.0,,501.0,1.0,2414.0
23.0,,501.0,1.0,6105.0
19.0,,373.0,1.0,
20.0,,373.0,1.0,
16.0,,207.0,3.0,
1.0,,134.0,3.0,
16.0,,501.0,1.0,
22.0,,501.0,3.0,3301.0
22.0,,501.0,3.0,2300.0
20.0,,110.0,1.0,
21.0,,501.0,1.0,1303.0
22.0,,501.0,3.0,2300.0
21.0,,501.0,3.0,2300.0
11.0,,82.0,3.0,
22.0,,501.0,3.0,3401.0
21.0,,501.0,1.0,6200.0
24.0,,501.0,1.0,5506.0
20.0,,77.0,1.0,
19.0,,393.0,1.0,
16.0,,393.0,1.0,
1.0,,393.0,,
21.0,,73.0,1.0,3401.0
,,73.0,,
,,73.0,,
16.0,,322.0,3.0,
16.0,,322.0,1.0,
18.0,,102.0,3.0,
20.0,,501.0,1.0,
18.0,,385.0,1.0,
16.0,,385.0,1.0,
19.0,,336.0,3.0,
24.0,,501.0,1.0,4101.0
22.0,,440.0,1.0,2603.0
9.0,9.0,440.0,,
18.0,,240.0,1.0,
20.0,,240.0,1.0,
14.0,14.0,240.0,1.0,
14.0,14.0,240.0,1.0,
15.0,,128.0,1.0,
21.0,,501.0,1.0,5507.0
21.0,,458.0,1.0,2300.0
21.0,,501.0,3.0,5507.0
22.0,,501.0,3.0,2304.0
21.0,,116.0,1.0,5200.0
16.0,,386.0,1.0,
5.0,4.0,116.0,,
1.0,,116.0,,
,,116.0,,
16.0,,338.0,1.0,
22.0,,338.0,1.0,3600.0
,,338.0,,
19.0,,247.0,1.0,
16.0,,38.0,1.0,
24.0,,501.0,1.0,6107.0
21.0,,501.0,1.0,1105.0
19.0,,309.0,1.0,
16.0,,309.0,2.0,
22.0,,501.0,1.0,3600.0
21.0,,501.0,1.0,3601.0
16.0,,70.0,3.0,
10.0,9.0,70.0,,
8.0,7.0,70.0,,
7.0,6.0,70.0,,
22.0,,421.0,3.0,1302.0
21.0,,241.0,3.0,3700.0
19.0,,241.0,3.0,
18.0,,334.0,1.0,
18.0,,334.0,1.0,
20.0,,447.0,1.0,
17.0,,447.0,1.0,
17.0,,201.0,1.0,
16.0,,201.0,3.0,
16.0,,201.0,3.0,
16.0,,181.0,3.0,
23.0,,300.0,1.0,6402.0
18.0,,103.0,3.0,
18.0,,427.0,1.0,
21.0,,427.0,1.0,5200.0
18.0,,228.0,1.0,
16.0,,228.0,3.0,
16.0,,228.0,1.0,
11.0,11.0,228.0,,
6.0,6.0,228.0,,
4.0,4.0,228.0,,
20.0,,97.0,3.0,
16.0,,97.0,3.0,
16.0,,242.0,1.0,
19.0,,242.0,1.0,
,,242.0,,
10.0,10.0,242.0,,
7.0,7.0,242.0,,
21.0,,501.0,3.0,5200.0
22.0,,501.0,1.0,5501.0
20.0,,391.0,3.0,
22.0,,391.0,3.0,2300.0
16.0,,368.0,3.0,
16.0,,368.0,3.0,
22.0,,501.0,1.0,5200.0
21.0,,501.0,1.0,5200.0
16.0,,501.0,1.0,
19.0,,304.0,1.0,
19.0,,501.0,1.0,
17.0,,501.0,1.0,
19.0,,85.0,3.0,
21.0,,501.0,1.0,6203.0
20.0,15.0,344.0,1.0,
21.0,,501.0,3.0,2300.0
21.0,,501.0,3.0,2300.0
16.0,,198.0,3.0,
16.0,,198.0,2.0,
21.0,,369.0,1.0,5505.0
16.0,,399.0,3.0,
19.0,,399.0,1.0,
11.0,11.0,399.0,,
8.0,8.0,399.0,,
17.0,,399.0,1.0,
14.0,14.0,0.0,3.0,
12.0,12.0,0.0,,
21.0,,325.0,1.0,6103.0
10.0,10.0,325.0,,
19.0,,214.0,1.0,
21.0,,343.0,1.0,5301.0
5.0,,214.0,,
2.0,1.0,214.0,,
2.0,1.0,214.0,,
20.0,,419.0,1.0,
16.0,15.0,76.0,1.0,
21.0,,178.0,1.0,5506.0
19.0,,178.0,1.0,
16.0,,340.0,1.0,
22.0,,501.0,1.0,5200.0
22.0,,501.0,1.0,5506.0
11.0,10.0,501.0,,
8.0,7.0,501.0,,
8.0,7.0,501.0,,
16.0,,102.0,1.0,
14.0,14.0,102.0,2.0,
6.0,6.0,102.0,,
21.0,,254.0,2.0,2201.0
20.0,,254.0,2.0,
16.0,,203.0,1.0,
21.0,,204.0,3.0,1301.0
20.0,15.0,173.0,1.0,
16.0,,203.0,3.0,
16.0,,224.0,1.0,
19.0,,224.0,1.0,
16.0,,197.0,3.0,
18.0,,408.0,1.0,
21.0,,408.0,1.0,3600.0
9.0,8.0,408.0,,
7.0,6.0,408.0,,
22.0,,452.0,1.0,3609.0
15.0,,124.0,1.0,
14.0,13.0,124.0,1.0,
9.0,8.0,124.0,,
7.0,6.0,124.0,,
4.0,3.0,124.0,,
2.0,,124.0,,
,,124.0,,
16.0,,491.0,1.0,
18.0,,491.0,1.0,
22.0,,501.0,1.0,4801.0
22.0,,501.0,1.0,4101.0
16.0,,76.0,3.0,
20.0,,242.0,2.0,
19.0,,242.0,3.0,
19.0,15.0,186.0,3.0,
16.0,,186.0,3.0,
21.0,,501.0,1.0,6108.0
16.0,,501.0,3.0,
5.0,5.0,501.0,,
16.0,,136.0,1.0,
16.0,,136.0,1.0,
,,136.0,,
,,136.0,,
22.0,16.0,243.0,1.0,2313.0
13.0,,245.0,1.0,
16.0,,245.0,1.0,
11.0,10.0,245.0,,
21.0,,501.0,1.0,2408.0
21.0,,501.0,3.0,2300.0
20.0,,501.0,3.0,
21.0,,501.0,3.0,6107.0
16.0,,181.0,3.0,
16.0,,182.0,3.0,
17.0,,182.0,1.0,
12.0,12.0,182.0,1.0,
18.0,,253.0,1.0,
17.0,,323.0,2.0,
16.0,,323.0,1.0,
16.0,,501.0,1.0,
20.0,,501.0,1.0,
19.0,,501.0,3.0,
16.0,,501.0,3.0,
20.0,,172.0,1.0,
18.0,,172.0,1.0,
10.0,10.0,172.0,,
21.0,,501.0,2.0,3202.0
21.0,,501.0,1.0,2414.0
16.0,,501.0,2.0,
16.0,,501.0,1.0,
16.0,,501.0,1.0,
16.0,,501.0,3.0,
1.0,,,,
22.0,,152.0,1.0,3301.0
21.0,,501.0,1.0,6107.0
21.0,,501.0,1.0,2306.0
10.0,10.0,501.0,,
1.0,,501.0,,
19.0,,200.0,1.0,
20.0,,226.0,1.0,
,,200.0,,
11.0,,122.0,3.0,
18.0,,242.0,3.0,
16.0,,242.0,1.0,
5.0,4.0,242.0,,
4.0,4.0,242.0,,
21.0,,477.0,2.0,3600.0
21.0,,477.0,2.0,2408.0
21.0,,136.0,1.0,1103.0
18.0,,136.0,3.0,
22.0,,469.0,1.0,3401.0
13.0,,469.0,3.0,
12.0,,223.0,3.0,
12.0,,223.0,3.0,
16.0,,223.0,2.0,
20.0,,297.0,3.0,
16.0,,248.0,3.0,
22.0,,463.0,1.0,2602.0
16.0,,346.0,1.0,
16.0,,346.0,1.0,
8.0,8.0,346.0,,
1.0,1.0,346.0,,
,,,,
19.0,15.0,174.0,1.0,
16.0,,174.0,2.0,
1.0,,174.0,,
,,174.0,,
17.0,,128.0,2.0,
19.0,15.0,128.0,3.0,
19.0,,466.0,1.0,
21.0,,466.0,1.0,6206.0
16.0,,466.0,1.0,
19.0,,359.0,1.0,
19.0,,359.0,1.0,
16.0,,378.0,1.0,
16.0,,378.0,1.0,
8.0,7.0,378.0,,
5.0,5.0,378.0,,
21.0,,6.0,3.0,6402.0
18.0,,92.0,3.0,
22.0,,501.0,1.0,3301.0
21.0,,489.0,1.0,1903.0
21.0,,489.0,1.0,3302.0
16.0,,501.0,1.0,
16.0,,501.0,1.0,
16.0,,501.0,1.0,
20.0,,501.0,1.0,
19.0,,215.0,1.0,
14.0,13.0,215.0,1.0,
9.0,8.0,215.0,,
17.0,,137.0,1.0,
17.0,,137.0,1.0,
16.0,,137.0,3.0,
17.0,,167.0,1.0,
19.0,,182.0,1.0,
16.0,,182.0,3.0,
21.0,,319.0,1.0,2304.0
16.0,,319.0,1.0,
16.0,,319.0,3.0,
16.0,,316.0,1.0,
20.0,,316.0,1.0,
10.0,9.0,316.0,,
8.0,7.0,316.0,,
20.0,,260.0,1.0,
21.0,,260.0,1.0,2304.0
5.0,5.0,260.0,,
4.0,4.0,260.0,,
16.0,,118.0,3.0,
18.0,,118.0,3.0,
21.0,,501.0,1.0,6203.0
20.0,,501.0,1.0,
21.0,,501.0,1.0,3301.0
20.0,,501.0,3.0,
1.0,1.0,501.0,,
1.0,,501.0,,
18.0,,501.0,1.0,
18.0,,501.0,1.0,
21.0,,191.0,1.0,6203.0
19.0,,271.0,1.0,
3.0,3.0,191.0,,
19.0,,501.0,1.0,
19.0,,501.0,3.0,
22.0,,282.0,3.0,6206.0
24.0,,282.0,3.0,2300.0
16.0,,429.0,1.0,
20.0,,501.0,1.0,
20.0,,90.0,1.0,
21.0,,363.0,1.0,2304.0
23.0,,501.0,1.0,5506.0
18.0,,84.0,2.0,
16.0,,380.0,3.0,
16.0,,380.0,1.0,
21.0,,0.0,2.0,6200.0
16.0,,333.0,1.0,
6.0,,,,
16.0,,330.0,3.0,
21.0,,419.0,2.0,2408.0
18.0,,419.0,3.0,
20.0,,152.0,1.0,
22.0,,501.0,1.0,5200.0
21.0,,501.0,1.0,2102.0
6.0,6.0,501.0,,
21.0,,501.0,1.0,6200.0
16.0,,501.0,1.0,
19.0,15.0,501.0,1.0,
21.0,,501.0,1.0,3600.0
21.0,,501.0,1.0,6105.0
21.0,,501.0,1.0,6107.0
16.0,,501.0,1.0,
11.0,11.0,501.0,,
21.0,,204.0,2.0,2102.0
19.0,,204.0,3.0,
16.0,,98.0,3.0,
21.0,,398.0,1.0,6102.0
16.0,,501.0,1.0,
16.0,,501.0,1.0,
16.0,,501.0,1.0,
20.0,15.0,501.0,1.0,
19.0,,501.0,1.0,
16.0,,501.0,3.0,
19.0,,344.0,2.0,
21.0,,344.0,1.0,4101.0
14.0,14.0,344.0,1.0,
22.0,,488.0,1.0,5507.0
22.0,,305.0,1.0,2313.0
22.0,,501.0,1.0,6102.0
16.0,,501.0,1.0,
21.0,,344.0,3.0,2300.0
19.0,,344.0,2.0,
16.0,,188.0,3.0,
21.0,,109.0,3.0,6004.0
20.0,15.0,485.0,1.0,
19.0,,485.0,1.0,
2.0,2.0,485.0,,
,,485.0,,
18.0,,182.0,1.0,
18.0,,249.0,1.0,
7.0,6.0,182.0,,
3.0,2.0,182.0,,
22.0,,501.0,2.0,6107.0
21.0,,501.0,3.0,6107.0
22.0,,244.0,1.0,3301.0
1.0,,86.0,2.0,
19.0,,113.0,1.0,
17.0,,75.0,2.0,
15.0,,75.0,1.0,
6.0,6.0,75.0,,
4.0,4.0,75.0,,
1.0,1.0,75.0,,
,,75.0,,
17.0,,37.0,1.0,
16.0,,279.0,3.0,
22.0,,279.0,2.0,2602.0
21.0,,130.0,3.0,5404.0
13.0,,130.0,1.0,
22.0,,501.0,3.0,5200.0
18.0,,501.0,2.0,
19.0,,501.0,1.0,
21.0,,280.0,3.0,6402.0
18.0,,280.0,3.0,
22.0,,501.0,1.0,2300.0
16.0,,501.0,1.0,
16.0,,501.0,1.0,
16.0,,197.0,3.0,
21.0,,197.0,2.0,2603.0
20.0,,501.0,1.0,
22.0,16.0,501.0,1.0,6100.0
23.0,,501.0,2.0,2304.0
22.0,,501.0,3.0,5200.0
16.0,,501.0,1.0,
16.0,,501.0,1.0,
15.0,,218.0,1.0,
15.0,,218.0,1.0,
22.0,,501.0,2.0,6203.0
21.0,,501.0,2.0,6203.0
19.0,,0.0,2.0,
14.0,13.0,0.0,3.0,
8.0,7.0,0.0,,
20.0,,296.0,3.0,
16.0,,296.0,3.0,
21.0,,354.0,1.0,6203.0
18.0,,354.0,1.0,
16.0,,354.0,1.0,
21.0,,501.0,1.0,6107.0
21.0,,501.0,2.0,5501.0
19.0,,307.0,1.0,
14.0,13.0,307.0,1.0,
21.0,,461.0,1.0,5507.0
16.0,,120.0,3.0,
16.0,,294.0,1.0,
19.0,,294.0,2.0,
2.0,1.0,294.0,,
1.0,,294.0,,
12.0,12.0,294.0,3.0,
11.0,11.0,294.0,,
16.0,,90.0,2.0,
18.0,,84.0,1.0,
20.0,,0.0,2.0,
1.0,,84.0,,
,,84.0,,
20.0,,322.0,1.0,
20.0,,322.0,1.0,
21.0,,322.0,1.0,6000.0
3.0,3.0,322.0,,
,,322.0,,
21.0,,501.0,3.0,5502.0
24.0,,501.0,1.0,5502.0
21.0,15.0,420.0,1.0,2305.0
16.0,,77.0,3.0,
24.0,,501.0,1.0,1501.0
24.0,,501.0,1.0,2306.0
19.0,15.0,501.0,1.0,
14.0,13.0,501.0,1.0,
16.0,,53.0,3.0,
11.0,,65.0,3.0,
17.0,,501.0,3.0,
19.0,,501.0,2.0,
16.0,,327.0,1.0,
16.0,,501.0,1.0,
16.0,,501.0,1.0,
17.0,,0.0,2.0,
19.0,,439.0,1.0,
,,0.0,,
22.0,,501.0,1.0,6004.0
21.0,,501.0,1.0,1401.0
5.0,5.0,501.0,,
21.0,,501.0,1.0,6200.0
21.0,,501.0,1.0,2305.0
21.0,16.0,190.0,1.0,3700.0
21.0,,213.0,1.0,3699.0
17.0,,127.0,1.0,
6.0,5.0,127.0,,
21.0,,294.0,1.0,6107.0
19.0,,271.0,1.0,
16.0,,62.0,3.0,
19.0,,62.0,1.0,
16.0,,107.0,3.0,
21.0,16.0,167.0,1.0,3600.0
17.0,,167.0,1.0,
,,167.0,,
22.0,,501.0,1.0,2305.0
22.0,,501.0,1.0,2300.0
16.0,15.0,501.0,1.0,
16.0,,85.0,1.0,
16.0,,85.0,2.0,
12.0,12.0,85.0,,
10.0,10.0,85.0,,
7.0,7.0,85.0,,
1.0,,85.0,,
20.0,,501.0,2.0,
19.0,,501.0,1.0,
19.0,,501.0,3.0,
17.0,,501.0,1.0,
22.0,,318.0,1.0,2301.0
20.0,,318.0,1.0,
5.0,5.0,318.0,,
2.0,2.0,318.0,,
18.0,,232.0,3.0,
21.0,,501.0,2.0,2300.0
20.0,,501.0,1.0,
20.0,,501.0,1.0,
13.0,13.0,501.0,1.0,
16.0,,501.0,1.0,
20.0,,501.0,1.0,
16.0,15.0,61.0,1.0,
19.0,15.0,22.0,1.0,
16.0,,318.0,3.0,
20.0,,199.0,1.0,
10.0,10.0,199.0,,
20.0,,416.0,1.0,
21.0,,416.0,1.0,2304.0
14.0,13.0,416.0,1.0,
10.0,9.0,416.0,,
8.0,7.0,416.0,,
16.0,,201.0,1.0,
17.0,15.0,75.0,3.0,
21.0,,94.0,3.0,2406.0
21.0,,94.0,3.0,3401.0
22.0,,501.0,3.0,3301.0
19.0,,286.0,3.0,
16.0,,286.0,2.0,
22.0,,314.0,3.0,5502.0
22.0,,314.0,3.0,3700.0
20.0,,110.0,3.0,
16.0,,501.0,1.0,
16.0,,501.0,1.0,
21.0,,464.0,1.0,3301.0
21.0,,464.0,1.0,6402.0
9.0,9.0,464.0,,
5.0,5.0,464.0,,
16.0,,172.0,1.0,
21.0,,501.0,1.0,2304.0
21.0,,501.0,1.0,5501.0
22.0,,276.0,3.0,6402.0
17.0,,183.0,1.0,
17.0,,183.0,3.0,
16.0,,25.0,3.0,
16.0,,63.0,3.0,
18.0,,167.0,3.0,
16.0,,167.0,1.0,
17.0,,167.0,2.0,
6.0,5.0,167.0,,
2.0,2.0,167.0,,
1.0,1.0,167.0,,
,,167.0,,
16.0,,167.0,1.0,
21.0,,236.0,1.0,2412.0
18.0,,315.0,2.0,
16.0,,332.0,1.0,
19.0,15.0,332.0,1.0,
19.0,,300.0,3.0,
19.0,,300.0,3.0,
22.0,,216.0,1.0,3604.0
21.0,,216.0,1.0,1303.0
10.0,9.0,216.0,,
6.0,5.0,216.0,,
16.0,,437.0,1.0,
17.0,,437.0,1.0,
16.0,,437.0,1.0,
21.0,,501.0,1.0,2309.0
16.0,,222.0,3.0,
19.0,,222.0,3.0,
16.0,,15.0,1.0,
16.0,,140.0,1.0,
16.0,,140.0,3.0,
18.0,,440.0,3.0,
21.0,15.0,262.0,1.0,2300.0
21.0,,262.0,1.0,2300.0
21.0,,242.0,1.0,5200.0
17.0,,237.0,1.0,
16.0,,237.0,1.0,
10.0,10.0,237.0,,
6.0,6.0,237.0,,
16.0,,301.0,1.0,
16.0,,301.0,1.0,
16.0,,301.0,1.0,
11.0,11.0,301.0,,
6.0,6.0,301.0,,
21.0,,231.0,2.0,2304.0
21.0,,501.0,1.0,2901.0
16.0,,501.0,3.0,
21.0,,348.0,1.0,3301.0
21.0,,265.0,1.0,5200.0
17.0,,501.0,1.0,
15.0,,112.0,3.0,
16.0,,501.0,1.0,
16.0,,451.0,1.0,
16.0,,451.0,1.0,
19.0,,111.0,2.0,
16.0,,111.0,2.0,
22.0,,501.0,1.0,3602.0
21.0,,501.0,1.0,2300.0
19.0,,501.0,1.0,
20.0,,501.0,1.0,
20.0,,501.0,3.0,
22.0,,501.0,1.0,5501.0
22.0,,501.0,1.0,3600.0
22.0,,501.0,3.0,6000.0
16.0,,501.0,1.0,
16.0,,501.0,3.0,
16.0,,356.0,1.0,
20.0,,175.0,1.0,
16.0,,356.0,1.0,
20.0,,501.0,1.0,
23.0,,501.0,1.0,2399.0
16.0,,501.0,3.0,
21.0,,393.0,1.0,3301.0
16.0,,103.0,1.0,
17.0,,208.0,1.0,
17.0,,208.0,2.0,
14.0,,86.0,3.0,
22.0,,454.0,1.0,5506.0
17.0,,78.0,3.0,
11.0,,109.0,3.0,
15.0,,132.0,1.0,
2.0,,132.0,3.0,
16.0,,132.0,3.0,
16.0,,98.0,2.0,
16.0,,175.0,3.0,
14.0,,175.0,3.0,
18.0,,310.0,3.0,
22.0,,501.0,1.0,3601.0
21.0,,501.0,1.0,5507.0
9.0,8.0,501.0,,
7.0,6.0,501.0,,
21.0,,305.0,1.0,4007.0
16.0,,97.0,3.0,
16.0,,97.0,3.0,
21.0,,501.0,3.0,6201.0
22.0,,501.0,3.0,1101.0
21.0,,312.0,1.0,3401.0
22.0,,312.0,1.0,5599.0
5.0,,312.0,,
3.0,,312.0,,
21.0,,136.0,1.0,6002.0
20.0,,201.0,1.0,
17.0,,201.0,1.0,
12.0,12.0,201.0,,
3.0,3.0,201.0,,
14.0,,204.0,3.0,
17.0,,306.0,1.0,
12.0,,306.0,1.0,
21.0,,276.0,1.0,2408.0
21.0,,276.0,3.0,3301.0
21.0,,501.0,1.0,6200.0
21.0,,501.0,2.0,3301.0
22.0,,41.0,3.0,2308.0
14.0,,268.0,1.0,
12.0,,144.0,3.0,
12.0,,144.0,3.0,
16.0,,144.0,3.0,
12.0,,144.0,3.0,
16.0,,358.0,3.0,
11.0,,146.0,3.0,
21.0,,425.0,1.0,6107.0
24.0,,303.0,1.0,6108.0
21.0,,211.0,3.0,5200.0
16.0,,114.0,1.0,
8.0,,309.0,1.0,
22.0,,309.0,1.0,3301.0
4.0,4.0,309.0,,
4.0,4.0,309.0,,
14.0,,105.0,3.0,
18.0,,0.0,3.0,
19.0,,381.0,1.0,
14.0,13.0,0.0,3.0,
7.0,6.0,0.0,,
19.0,,82.0,1.0,
17.0,,82.0,1.0,
12.0,11.0,82.0,,
6.0,6.0,82.0,,
4.0,3.0,82.0,,
,,82.0,,
11.0,11.0,82.0,,
9.0,9.0,82.0,,
16.0,,291.0,3.0,
20.0,,291.0,3.0,
20.0,,446.0,1.0,
21.0,,446.0,1.0,6211.0
22.0,,147.0,1.0,6000.0
19.0,15.0,147.0,3.0,
17.0,,501.0,2.0,
21.0,,501.0,1.0,6000.0
19.0,,93.0,3.0,
19.0,,93.0,2.0,
21.0,,342.0,1.0,2304.0
16.0,,342.0,1.0,
19.0,,422.0,2.0,
19.0,,422.0,3.0,
21.0,,386.0,1.0,6103.0
16.0,,386.0,1.0,
22.0,,501.0,1.0,2304.0
21.0,,501.0,1.0,2602.0
11.0,11.0,501.0,,
10.0,10.0,501.0,,
16.0,,296.0,3.0,
16.0,,296.0,3.0,
16.0,,0.0,3.0,
21.0,,501.0,1.0,6201.0
20.0,,123.0,3.0,
19.0,,501.0,1.0,
20.0,,501.0,3.0,
16.0,,501.0,1.0,
17.0,,501.0,1.0,
9.0,9.0,501.0,,
16.0,,204.0,1.0,
21.0,,340.0,1.0,6107.0
7.0,7.0,340.0,,
5.0,5.0,340.0,,
16.0,,306.0,1.0,
16.0,,306.0,1.0,
18.0,,306.0,1.0,
19.0,,110.0,1.0,
16.0,,137.0,3.0,
14.0,,103.0,3.0,
12.0,,103.0,3.0,
19.0,,122.0,1.0,
21.0,,501.0,1.0,6107.0
20.0,,501.0,1.0,
18.0,,229.0,1.0,
21.0,,450.0,1.0,6000.0
21.0,,397.0,1.0,6201.0
19.0,,86.0,1.0,
16.0,,313.0,1.0,
16.0,,313.0,1.0,
20.0,15.0,313.0,1.0,
14.0,13.0,313.0,1.0,
16.0,15.0,48.0,1.0,
19.0,15.0,120.0,1.0,
,,48.0,,
21.0,,501.0,1.0,6201.0
19.0,,501.0,1.0,
10.0,10.0,501.0,,
3.0,2.0,501.0,,
19.0,,501.0,1.0,
20.0,,409.0,1.0,
16.0,,227.0,1.0,
21.0,,287.0,1.0,2901.0
19.0,,287.0,1.0,
5.0,4.0,287.0,,
3.0,2.0,287.0,,
,,287.0,,
19.0,,501.0,1.0,
16.0,,501.0,1.0,
17.0,,326.0,1.0,
20.0,,0.0,2.0,
20.0,,143.0,1.0,
14.0,13.0,143.0,3.0,
23.0,,266.0,1.0,2400.0
17.0,,140.0,1.0,
12.0,,140.0,3.0,
20.0,,173.0,3.0,
20.0,15.0,246.0,1.0,
16.0,,246.0,1.0,
,,246.0,,
19.0,,174.0,1.0,
19.0,,174.0,1.0,
5.0,4.0,174.0,,
3.0,2.0,174.0,,
21.0,,305.0,1.0,3501.0
20.0,,305.0,1.0,
1.0,,305.0,,
7.0,6.0,305.0,,
18.0,,326.0,1.0,
17.0,,326.0,3.0,
19.0,15.0,45.0,3.0,
21.0,,386.0,2.0,1303.0
16.0,,386.0,1.0,
17.0,,386.0,1.0,
21.0,,437.0,1.0,6108.0
21.0,,437.0,1.0,6108.0
22.0,16.0,437.0,2.0,6109.0
20.0,,244.0,3.0,
16.0,,244.0,3.0,
20.0,,379.0,1.0,
19.0,,63.0,1.0,
14.0,14.0,379.0,1.0,
14.0,14.0,379.0,1.0,
16.0,,501.0,1.0,
16.0,,501.0,1.0,
17.0,,120.0,1.0,
16.0,,120.0,1.0,
8.0,7.0,120.0,,
2.0,1.0,120.0,,
21.0,,501.0,1.0,2602.0
19.0,,172.0,1.0,
12.0,12.0,172.0,3.0,
21.0,,169.0,2.0,3301.0
21.0,16.0,501.0,1.0,2304.0
21.0,,501.0,1.0,5301.0
19.0,,244.0,1.0,
16.0,,232.0,1.0,
18.0,,304.0,2.0,
16.0,,501.0,1.0,
21.0,,501.0,1.0,3301.0
16.0,,501.0,1.0,
20.0,15.0,501.0,1.0,
22.0,,294.0,1.0,2399.0
16.0,,294.0,1.0,
13.0,13.0,294.0,1.0,
16.0,,238.0,1.0,
16.0,,57.0,1.0,
16.0,,226.0,3.0,
21.0,,501.0,2.0,6201.0
