ID,SCHL,SCHG,POVPIP,WKL,FOD1P
6582,19,15,0,1,0
6583,16,0,69,3,0
6584,17,0,0,3,0
6585,19,15,0,1,0
6586,19,15,0,2,0
6587,19,15,0,1,0
6588,16,0,80,3,0
6589,16,0,0,2,0
6590,16,0,5,3,0
6591,16,0,0,3,0
6592,19,15,0,1,0
6593,18,15,0,1,0
6594,19,15,0,1,0
6595,18,15,0,1,0
6596,19,0,0,3,0
6597,19,15,0,1,0
6598,19,0,0,1,0
6599,19,15,0,1,0
6600,19,15,0,1,0
6601,13,0,0,3,0
6602,19,15,0,1,0
6603,18,15,0,1,0
6604,16,0,0,3,0
6605,17,0,105,1,0
6606,19,15,0,1,0
6607,18,15,0,1,0
6608,19,15,0,1,0
6609,21,0,0,3,6402
6610,16,0,0,3,0
6611,20,0,0,3,0
6612,19,15,0,3,0
6613,16,0,55,1,0
6614,18,15,0,3,0
6615,14,14,0,2,0
6616,18,15,0,2,0
6617,16,0,36,3,0
6618,18,15,0,1,0
6619,18,15,0,1,0
6620,13,0,0,3,0
6621,19,0,0,3,0
6622,16,0,55,1,0
6623,19,15,0,1,0
6624,19,15,0,1,0
6625,19,15,0,1,0
6626,19,15,0,3,0
6627,18,15,0,2,0
6628,16,0,129,3,0
6629,16,15,0,1,0
6630,19,0,187,1,0
6631,21,16,0,3,4801
6632,18,15,0,2,0
6633,18,15,0,3,0
6634,16,0,0,3,0
6635,16,15,0,1,0
6636,22,15,0,1,3700
6637,19,15,0,1,0
6638,19,15,0,1,0
6639,16,0,0,3,0
6640,19,15,0,1,0
6641,18,15,0,3,0
6642,19,0,0,3,0
6643,16,15,0,1,0
6644,19,15,0,1,0
6645,18,15,0,1,0
6646,18,15,0,1,0
6647,19,15,0,3,0
6648,16,0,0,3,0
6649,1,0,142,3,0
6650,1,0,99,3,0
6651,16,0,0,1,0
6652,21,16,0,1,5506
6653,18,15,0,2,0
6654,19,15,0,3,0
6655,16,15,0,1,0
6656,18,15,0,1,0
6657,19,15,0,1,0
6658,1,0,142,3,0
6659,14,0,70,3,0
6660,18,15,0,1,0
6661,12,0,0,1,0
6662,16,15,0,3,0
6663,13,0,0,3,0
6664,16,0,69,3,0
6665,19,15,0,1,0
6666,18,15,0,2,0
6667,19,15,0,3,0
6668,18,15,0,1,0
6669,11,11,0,0,0
6670,19,15,0,1,0
6671,18,15,0,1,0
6672,16,0,0,2,0
6673,18,15,0,2,0
6674,16,0,36,3,0
6675,16,0,5,3,0
6676,16,15,0,1,0
6677,19,0,0,1,0
6678,18,15,0,2,0
6679,19,15,0,2,0
6680,9,9,0,0,0
6681,10,10,0,0,0
6682,19,15,0,1,0
6683,16,0,0,1,0
6684,19,15,0,1,0
6685,19,15,0,1,0
6686,14,0,0,3,0
6687,16,15,0,1,0
6688,19,15,0,1,0
6689,17,0,0,3,0
6690,19,15,0,1,0
6691,18,15,0,1,0
6692,16,0,0,3,0
6693,18,15,0,3,0
6694,16,0,129,3,0
6695,18,15,0,2,0
6696,19,15,0,3,0
6697,16,0,30,1,0
6698,19,15,0,1,0
6699,18,15,0,1,0
6700,18,15,0,1,0
6701,18,15,0,1,0
6702,19,15,0,1,0
6703,16,15,0,1,0
6704,18,15,0,1,0
6705,16,0,34,3,0
6706,16,0,0,1,0
6707,19,15,0,1,0
6708,12,12,0,1,0
6709,20,0,0,3,0
6710,11,0,0,3,0
6711,16,15,0,1,0
6712,16,15,0,1,0
6713,17,15,0,3,0
6714,19,15,0,3,0
6715,16,15,0,1,0
6716,16,15,45,1,0
6717,16,15,0,1,0
6718,19,15,0,1,0
6719,19,15,0,1,0
6720,16,15,0,1,0
6721,18,0,0,1,0
6722,24,0,0,1,5502
6723,16,0,99,3,0
6724,19,15,0,1,0
6725,16,15,0,3,0
6726,21,15,0,1,6299
6727,16,15,0,3,0
6728,19,15,0,1,0
6729,18,15,0,1,0
6730,19,0,0,3,0
6731,16,15,0,1,0
6732,16,0,11,2,0
6733,19,15,0,1,0
6734,18,15,0,1,0
6735,19,0,0,1,0
6736,19,0,0,1,0
6737,19,15,0,1,0
6738,19,15,0,1,0
6739,18,15,0,1,0
6740,18,0,0,3,0
6741,19,15,0,1,0
6742,18,15,0,1,0
6743,19,15,0,1,0
6744,19,0,37,1,0
6745,18,15,0,1,0
6746,19,15,0,1,0
6747,16,15,0,1,0
6748,19,15,0,1,0
6749,16,15,0,1,0
6750,18,15,0,1,0
6751,19,0,0,3,0
6752,19,15,0,1,0
6753,19,15,0,1,0
6754,16,15,0,3,0
6755,24,0,0,3,2300
6756,18,15,0,1,0
6757,19,15,0,1,0
6758,16,15,0,3,0
6759,19,15,0,1,0
6760,16,0,0,3,0
6761,19,15,0,1,0
6762,19,15,0,1,0
6763,18,15,0,3,0
6764,18,15,0,1,0
6765,16,0,0,3,0
6766,16,15,0,1,0
6767,16,0,129,3,0
6768,18,15,0,1,0
6769,19,15,0,1,0
6770,18,15,0,2,0
6771,18,15,0,1,0
6772,16,15,0,1,0
6773,16,15,0,1,0
6774,19,15,0,1,0
6775,21,0,9,3,2602
6776,18,15,0,3,0
6777,19,0,0,3,0
6778,18,15,0,1,0
6779,19,15,0,1,0
6780,14,0,70,3,0
6781,19,15,0,1,0
6782,18,15,0,1,0
6783,19,15,0,1,0
6784,16,15,0,1,0
6785,10,0,0,3,0
6786,16,0,0,1,0
6787,16,15,0,1,0
6788,19,15,0,1,0
6789,18,15,0,1,0
6790,13,0,0,3,0
6791,10,0,70,3,0
6792,16,15,0,1,0
6793,17,15,0,3,0
6794,16,15,0,1,0
6795,13,12,0,3,0
6796,19,0,129,3,0
6797,19,15,0,1,0
6798,19,0,0,3,0
6799,19,15,0,1,0
6800,14,0,0,3,0
6801,21,0,0,3,6203
6802,22,0,0,1,2414
6803,16,0,46,3,0
6804,16,15,0,1,0
6805,19,15,0,2,0
6806,19,15,0,1,0
6807,19,15,0,1,0
6808,19,0,0,1,0
6809,16,15,0,1,0
6810,18,15,0,3,0
6811,18,15,0,1,0
6812,20,0,0,3,0
6813,16,0,137,1,0
6814,21,0,8,3,2300
6815,16,0,0,3,0
6816,19,15,0,1,0
6817,16,15,0,1,0
6818,21,0,63,3,4901
6819,16,0,0,3,0
6820,18,15,0,1,0
6821,19,15,0,3,0
6822,19,15,0,1,0
6823,19,15,0,1,0
6824,19,15,0,3,0
6825,19,15,0,3,0
6826,18,15,0,1,0
6827,19,15,0,3,0
6828,19,15,0,2,0
6829,16,15,0,1,0
6830,18,15,0,1,0
6831,19,15,0,1,0
6832,16,0,2,1,0
6833,19,15,0,3,0
6834,19,0,0,3,0
6835,17,0,0,1,0
6836,11,0,0,3,0
6837,19,15,0,1,0
6838,18,15,0,1,0
6839,17,0,0,1,0
6840,19,0,0,1,0
6841,19,15,0,1,0
6842,16,15,0,1,0
6843,19,0,0,3,0
6844,10,0,0,3,0
6845,19,0,187,1,0
6846,18,15,0,2,0
6847,22,0,0,3,4801
6848,19,15,0,1,0
6849,19,15,0,1,0
6850,16,0,0,2,0
6851,1,0,99,3,0
6852,19,15,0,1,0
6853,16,0,0,3,0
6854,16,15,0,2,0
6855,22,0,73,3,2300
6856,19,15,0,1,0
6857,19,15,0,1,0
6858,18,15,0,1,0
6859,18,15,0,1,0
6860,19,15,0,1,0
6861,16,15,0,3,0
6862,11,0,68,1,0
6863,13,12,0,0,0
6864,16,15,0,1,0
6865,19,15,0,3,0
6866,19,15,0,1,0
6867,16,0,0,3,0
6868,16,15,0,1,0
6869,16,15,0,1,0
6870,19,15,0,1,0
6871,16,0,137,1,0
6872,16,0,108,1,0
6873,16,0,129,3,0
6874,19,15,0,3,0
6875,18,0,0,1,0
6876,19,15,0,1,0
6877,16,0,0,1,0
6878,16,0,30,1,0
6879,16,0,0,3,0
6880,18,15,0,1,0
6881,16,15,0,1,0
6882,16,15,0,1,0
6883,16,15,0,1,0
6884,16,0,129,3,0
6885,19,15,0,3,0
6886,22,0,0,3,5507
6887,19,15,0,1,0
6888,19,15,0,1,0
6889,19,15,0,1,0
6890,19,15,0,1,0
6891,19,15,0,3,0
6892,16,15,0,1,0
6893,16,15,0,1,0
6894,16,0,0,3,0
6895,16,15,0,3,0
6896,19,0,129,3,0
6897,19,15,0,1,0
6898,19,0,301,1,0
6899,18,15,0,2,0
6900,21,0,0,3,5507
6901,22,16,0,1,2599
6902,16,0,129,3,0
6903,16,15,0,1,0
6904,11,0,0,3,0
6905,18,15,0,1,0
6906,19,15,0,1,0
6907,19,15,0,1,0
6908,16,0,0,3,0
6909,18,15,0,1,0
6910,21,0,9,3,2602
6911,16,0,2,1,0
6912,16,15,0,1,0
6913,16,15,0,1,0
6914,21,0,0,3,2300
6915,17,0,0,2,0
6916,16,15,0,1,0
6917,16,0,0,3,0
6918,18,15,0,1,0
6919,19,0,0,1,0
6920,21,0,68,3,5200
6921,16,0,0,3,0
6922,19,15,0,1,0
6923,16,0,0,3,0
6924,14,0,0,3,0
6925,21,16,0,1,3202
6926,16,15,0,3,0
6927,16,0,52,2,0
6928,19,15,0,1,0
6929,19,15,0,1,0
6930,18,15,0,3,0
6931,17,0,0,2,0
6932,19,0,187,1,0
6933,18,15,0,1,0
6934,16,0,0,1,0
6935,20,0,0,3,0
6936,19,15,0,3,0
6937,20,0,0,3,0
6938,10,0,0,3,0
6939,19,15,0,3,0
6940,16,0,0,1,0
6941,22,0,0,3,4801
6942,19,0,0,3,0
6943,17,0,105,1,0
6944,13,0,0,3,0
6945,19,0,0,1,0
6946,19,0,0,1,0
6947,21,16,0,1,6102
6948,21,16,0,1,5007
6949,18,15,0,1,0
6950,21,0,0,3,2300
6951,19,15,0,1,0
6952,16,0,0,1,0
6953,14,0,70,3,0
6954,19,0,0,1,0
6955,16,0,129,3,0
6956,16,15,0,1,0
6957,19,15,0,1,0
6958,19,15,0,1,0
6959,22,0,0,3,4801
6960,16,15,0,1,0
6961,19,15,0,3,0
6962,19,15,0,1,0
6963,11,0,0,3,0
6964,18,15,0,1,0
6965,19,15,0,1,0
6966,18,15,0,1,0
6967,21,0,68,3,5200
6968,20,15,0,1,0
6969,14,0,49,1,0
6970,16,15,0,1,0
6971,16,0,34,3,0
6972,16,0,0,3,0
6973,13,0,0,1,0
6974,19,15,0,1,0
6975,16,0,0,3,0
6976,19,0,0,3,0
6977,13,0,0,3,0
6978,20,0,0,3,0
6979,18,15,0,2,0
6980,19,15,0,1,0
6981,19,15,0,1,0
6982,16,0,0,1,0
6983,18,15,0,1,0
6984,19,15,0,1,0
6985,18,15,0,1,0
6986,19,15,0,1,0
6987,19,15,0,1,0
6988,18,0,150,3,0
6989,18,15,0,2,0
6990,16,0,0,3,0
6991,19,15,0,1,0
6992,19,0,0,1,0
6993,18,15,0,2,0
6994,19,0,126,3,0
6995,19,0,0,2,0
6996,19,15,0,1,0
6997,19,15,0,1,0
6998,18,15,0,3,0
6999,18,15,0,3,0
7000,21,0,0,3,5507
7001,2,1,0,0,0
7002,19,15,0,3,0
7003,19,15,0,3,0
7004,13,0,0,3,0
7005,16,15,45,1,0
7006,22,0,0,3,4801
7007,16,15,0,1,0
7008,16,15,0,3,0
7009,16,15,0,1,0
7010,16,15,0,3,0
7011,16,0,0,3,0
7012,16,15,0,1,0
7013,19,15,0,1,0
7014,1,0,142,3,0
7015,16,15,0,1,0
7016,16,15,0,3,0
7017,19,15,0,1,0
7018,21,16,0,2,2102
7019,16,15,0,1,0
7020,18,15,0,1,0
7021,19,15,0,1,0
7022,24,0,58,3,4801
7023,19,15,0,1,0
7024,19,15,0,1,0
7025,16,15,0,3,0
7026,18,15,0,1,0
7027,19,15,0,1,0
7028,19,15,0,1,0
7029,18,0,150,3,0
7030,11,0,0,3,0
7031,18,15,0,1,0
7032,19,0,301,1,0
7033,16,0,0,1,0
7034,16,0,140,3,0
7035,14,0,0,3,0
7036,19,0,0,1,0
7037,22,0,0,2,2602
7038,18,15,0,2,0
7039,16,0,0,3,0
7040,16,0,0,3,0
7041,21,16,0,1,3202
7042,16,15,0,1,0
7043,19,15,0,1,0
7044,24,0,0,1,3600
7045,18,15,0,3,0
7046,19,15,0,3,0
7047,16,0,0,1,0
7048,14,0,70,3,0
7049,19,15,0,1,0
7050,21,15,0,1,5505
7051,20,0,0,3,0
7052,19,15,0,1,0
7053,19,15,0,3,0
7054,16,15,0,1,0
7055,18,15,0,2,0
7056,18,15,0,1,0
7057,16,15,0,1,0
7058,18,15,0,2,0
7059,18,15,0,1,0
7060,21,16,0,1,3600
7061,18,15,0,1,0
7062,16,0,129,3,0
7063,18,15,0,2,0
7064,19,15,0,3,0
7065,16,0,46,3,0
7066,18,15,0,1,0
7067,16,0,0,3,0
7068,12,11,0,0,0
7069,21,0,9,3,2602
7070,19,15,0,1,0
7071,18,15,0,1,0
7072,14,0,0,1,0
7073,18,15,0,2,0
7074,19,15,0,1,0
7075,19,15,0,1,0
7076,23,0,471,1,6000
7077,19,0,471,1,0
7078,21,0,501,1,6402
7079,16,15,45,1,0
7080,22,0,501,1,6402
7081,21,0,0,2,5505
7082,22,0,501,1,6402
7083,22,0,501,1,5506
7084,12,12,501,0,0
7085,8,8,501,0,0
7086,16,0,485,3,0
7087,16,0,485,1,0
7088,22,0,501,1,6402
7089,23,0,501,1,3301
7090,16,0,10,3,0
7091,1,0,363,3,0
7092,1,0,363,1,0
7093,1,1,363,0,0
7094,21,0,461,1,3401
7095,22,0,501,1,3600
7096,21,0,372,1,5506
7097,21,0,395,1,5505
7098,22,0,501,1,6110
7099,21,0,272,1,3301
7100,22,0,501,1,5506
7101,21,0,287,1,5506
7102,21,15,340,1,3611
7103,16,0,268,3,0
7104,19,0,439,1,0
7105,21,16,439,1,5507
7106,2,1,439,0,0
7107,8,8,439,0,0
7108,21,0,439,1,5507
7109,21,16,0,2,6000
7110,20,0,501,1,0
7111,22,0,501,1,5506
7112,22,0,501,1,3301
7113,22,0,501,2,2399
7114,19,0,501,2,0
7115,22,0,501,1,6100
7116,22,0,158,1,2304
7117,22,0,501,1,6102
7118,22,0,501,1,3600
7119,22,0,501,2,1401
7120,21,0,501,1,5506
7121,21,0,501,1,6203
7122,2,1,501,0,0
7123,22,0,332,1,2304
7124,19,0,377,1,0
7125,21,0,501,1,1902
7126,24,0,501,1,6109
7127,22,0,501,1,6201
7128,0,0,501,0,0
7129,21,15,167,1,2310
7130,17,15,167,1,0
7131,18,0,193,3,0
7132,16,0,193,1,0
7133,3,2,193,0,0
7134,22,0,501,1,2400
7135,22,0,501,1,5506
7136,5,5,501,0,0
7137,2,1,501,0,0
7138,21,0,302,1,3611
7139,24,0,501,1,5200
7140,22,0,501,1,4007
7141,2,2,501,0,0
7142,1,1,501,0,0
7143,20,0,83,3,0
7144,23,0,501,1,6403
7145,18,0,501,1,0
7146,22,0,501,1,2100
7147,21,0,501,1,6402
7148,23,0,501,1,3600
7149,19,0,283,1,0
7150,9,9,283,0,0
7151,22,0,501,1,2603
7152,24,0,501,1,3603
7153,24,0,453,1,5501
7154,16,0,53,1,0
7155,1,0,53,0,0
7156,21,0,457,1,5599
7157,22,0,501,1,5501
7158,24,0,501,1,5007
7159,22,0,501,1,2408
7160,22,0,501,1,2407
7161,21,0,501,1,6103
7162,11,0,153,1,0
7163,12,0,153,1,0
7164,7,7,153,0,0
7165,1,0,153,0,0
7166,22,0,501,2,6200
7167,21,0,501,3,6200
7168,23,16,501,1,3401
7169,21,0,501,1,2408
7170,19,0,501,1,0
7171,23,0,501,1,6207
7172,21,0,501,1,6207
7173,2,2,501,0,0
7174,1,1,501,0,0
7175,22,0,501,1,5507
7176,21,0,293,1,5504
7177,21,0,148,1,5200
7178,16,0,148,1,0
7179,9,9,148,0,0
7180,3,3,148,0,0
7181,21,0,501,1,6199
7182,21,0,445,1,6210
7183,21,0,501,1,5901
7184,21,0,501,1,6212
7185,19,0,501,1,0
7186,21,0,15,1,6007
7187,21,0,501,1,6001
7188,21,0,491,1,6203
7189,22,0,501,1,5301
7190,19,15,240,2,0
7191,11,11,240,1,0
7192,21,0,501,1,6201
7193,21,0,501,3,6201
7194,24,0,414,1,2313
7195,23,0,414,1,5200
7196,11,10,414,0,0
7197,8,7,414,0,0
7198,22,0,501,1,5505
7199,22,0,501,1,6107
7200,24,0,501,1,5200
7201,16,0,474,3,0
7202,21,0,501,1,4001
7203,21,0,501,1,6203
7204,21,0,493,1,6107
7205,23,0,501,1,6402
7206,21,0,501,1,4101
7207,20,0,246,3,0
7208,19,0,501,1,0
7209,22,0,501,1,5200
7210,16,0,180,1,0
7211,21,16,180,1,5200
7212,16,0,180,1,0
7213,23,0,501,1,5506
7214,21,0,501,3,6200
7215,2,2,501,0,0
7216,1,1,501,0,0
7217,0,0,501,0,0
7218,22,16,501,1,2406
7219,21,0,501,1,2406
7220,21,0,346,1,1501
7221,21,16,0,2,5200
7222,24,0,501,2,3600
7223,23,0,501,1,6402
7224,18,0,501,1,0
7225,9,9,501,0,0
7226,2,2,501,0,0
7227,22,0,501,2,6402
7228,20,0,383,1,0
7229,11,0,383,1,0
7230,16,0,383,2,0
7231,20,0,64,3,0
7232,14,0,64,3,0
7233,22,0,55,1,3601
7234,21,0,501,1,5501
7235,21,0,49,1,6000
7236,21,0,501,1,5506
7237,18,0,234,3,0
7238,15,0,317,1,0
7239,16,0,317,1,0
7240,16,0,317,1,0
7241,15,0,317,2,0
7242,8,7,317,0,0
7243,16,0,317,2,0
7244,21,0,501,2,2304
7245,22,0,501,1,6203
7246,21,0,501,1,6203
7247,21,0,501,1,6203
7248,21,0,501,1,4001
7249,21,0,501,1,6402
7250,21,0,501,1,6007
7251,21,0,501,1,2400
7252,22,0,501,3,3501
7253,18,0,35,2,0
7254,11,11,35,0,0
7255,7,7,35,0,0
7256,3,3,35,0,0
7257,15,0,67,1,0
7258,4,4,67,0,0
7259,0,0,67,0,0
7260,16,0,199,3,0
7261,16,0,299,1,0
7262,18,0,299,1,0
7263,16,0,340,1,0
7264,16,0,340,3,0
7265,16,0,338,3,0
7266,16,0,338,3,0
7267,23,0,501,1,5506
7268,19,15,53,1,0
7269,19,15,105,1,0
7270,19,15,0,3,0
7271,23,0,501,1,5507
7272,23,0,501,1,6200
7273,21,0,501,1,6402
7274,22,0,454,1,6005
7275,17,0,229,1,0
7276,17,0,183,1,0
7277,22,0,385,1,1401
7278,23,0,385,1,1401
7279,2,0,385,0,0
7280,0,0,385,0,0
7281,21,0,501,1,5506
7282,21,0,501,1,5506
7283,22,0,501,1,1303
7284,22,0,501,1,3700
7285,21,0,501,1,6201
7286,21,0,501,1,6200
7287,21,0,501,1,6005
7288,24,0,501,1,5500
7289,19,15,0,3,0
7290,23,0,501,1,3301
7291,23,0,501,1,4901
7292,22,0,501,1,6200
7293,22,0,501,1,1901
7294,21,16,0,2,3600
7295,21,16,60,1,3603
7296,23,0,501,1,5506
7297,22,0,501,1,5502
7298,22,0,501,1,3700
7299,18,0,501,1,0
7300,21,0,501,1,5301
7301,21,0,501,1,6004
7302,21,0,501,1,2102
7303,21,0,501,1,6109
7304,0,0,501,0,0
7305,24,0,501,1,3301
7306,24,0,501,1,4801
7307,23,0,10,1,3611
7308,21,0,501,1,1401
7309,21,0,464,1,5506
7310,23,0,491,1,6000
7311,22,0,501,1,6205
7312,21,0,501,1,6207
7313,21,0,501,1,5500
7314,22,0,501,3,2602
7315,22,0,501,1,5502
7316,22,0,501,1,2401
7317,18,0,501,1,0
7318,23,0,76,2,2311
7319,23,0,501,1,2601
7320,22,0,501,1,2407
7321,23,0,434,1,6207
7322,22,0,434,2,1901
7323,0,0,434,0,0
7324,18,0,501,1,0
7325,14,0,501,2,0
7326,24,0,501,1,6109
7327,13,0,98,3,0
7328,23,0,501,1,1902
7329,8,8,501,0,0
7330,2,2,501,0,0
7331,18,0,500,1,0
7332,15,0,500,3,0
7333,22,0,501,1,5506
7334,22,0,501,1,5501
7335,15,0,304,3,0
7336,22,0,304,1,5507
7337,21,16,501,1,1301
7338,21,0,382,3,2304
7339,21,0,501,1,6203
7340,18,0,501,2,0
7341,19,0,501,1,0
7342,21,0,501,1,2102
7343,21,16,501,1,5506
7344,16,0,501,3,0
7345,21,0,501,3,3301
7346,22,0,501,1,6203
7347,22,0,442,1,5502
7348,21,0,501,1,1903
7349,21,0,501,1,5506
7350,21,0,501,1,6200
7351,21,0,501,1,1301
7352,16,0,291,3,0
7353,16,0,291,3,0
7354,14,0,40,3,0
7355,23,0,501,1,5505
7356,23,0,501,1,6402
7357,2,1,501,0,0
7358,16,0,35,3,0
7359,2,1,35,0,0
7360,22,0,501,1,5506
7361,22,0,501,1,1303
7362,4,4,501,0,0
7363,2,1,501,0,0
7364,15,0,501,1,0
7365,14,0,501,1,0
7366,21,0,501,1,6200
7367,21,0,501,1,5506
7368,22,0,501,1,5501
7369,22,0,501,1,3301
7370,19,0,501,1,0
7371,19,0,142,2,0
7372,19,0,501,2,0
7373,16,0,501,1,0
7374,21,0,501,1,5506
7375,24,0,501,1,3301
7376,22,0,501,1,5506
7377,6,6,501,0,0
7378,3,3,501,0,0
7379,21,0,501,1,6203
7380,21,0,501,1,6402
7381,21,16,0,2,3600
7382,22,0,501,1,5506
7383,21,0,188,1,2414
7384,21,0,501,1,5501
7385,21,0,501,1,6402
7386,21,0,190,1,6002
7387,22,0,501,3,6203
7388,22,0,501,1,4001
7389,22,0,501,1,2602
7390,21,0,501,1,6201
7391,22,0,501,1,6203
7392,18,0,143,1,0
7393,14,0,81,3,0
7394,22,0,501,1,1301
7395,22,16,19,1,1301
7396,21,0,501,1,5506
7397,21,0,501,1,6206
7398,22,0,501,1,5003
7399,24,0,501,1,3301
7400,23,16,0,2,4801
7401,21,0,501,1,4901
7402,24,0,501,1,4901
7403,23,0,501,1,5507
7404,23,0,501,1,4801
7405,22,0,501,1,5301
7406,22,0,501,1,5505
7407,1,0,501,0,0
7408,0,0,501,0,0
7409,23,0,501,1,3401
7410,23,0,501,1,6402
7411,10,10,501,0,0
7412,9,0,501,0,0
7413,22,0,501,1,6200
7414,11,11,501,0,0
7415,10,10,501,0,0
7416,7,7,501,0,0
7417,21,15,501,1,3401
7418,17,0,172,1,0
7419,21,0,172,1,6201
7420,0,0,172,0,0
7421,23,0,501,1,2602
7422,23,0,501,1,4801
7423,21,0,501,1,5200
7424,0,0,501,0,0
7425,23,0,501,1,5098
7426,24,0,501,1,6206
7427,22,0,501,1,6200
7428,21,0,501,1,3301
7429,20,15,501,1,0
7430,21,0,501,1,1902
7431,21,0,501,1,6203
7432,22,0,501,1,6207
7433,22,0,501,1,1902
7434,19,0,501,3,0
7435,21,0,501,1,5506
7436,18,15,217,1,0
7437,12,0,89,2,0
7438,16,0,217,1,0
7439,22,0,424,1,1901
7440,19,15,424,2,0
7441,22,0,501,1,5506
7442,22,0,124,3,4901
7443,16,0,124,3,0
7444,4,3,124,0,0
7445,16,0,343,1,0
7446,22,0,171,3,5506
7447,22,0,501,1,5505
7448,21,0,501,1,5505
7449,0,0,501,0,0
7450,15,0,501,2,0
7451,16,0,501,3,0
7452,19,0,501,1,0
7453,22,0,501,1,2602
7454,22,0,501,1,5506
7455,24,0,501,1,5200
7456,24,0,501,1,4801
7457,21,0,501,1,5200
7458,22,0,501,1,6206
7459,16,0,302,1,0
7460,15,0,302,1,0
7461,14,14,302,2,0
7462,9,8,302,0,0
7463,7,6,302,0,0
7464,23,0,452,1,5200
7465,22,0,501,1,3700
7466,1,0,58,3,0
7467,21,0,53,1,6402
7468,21,0,501,1,6299
7469,16,0,405,1,0
7470,22,0,405,1,3301
7471,18,15,455,1,0
7472,15,0,455,1,0
7473,18,15,455,2,0
7474,20,0,17,3,0
7475,21,0,152,1,3600
7476,18,0,38,1,0
7477,22,0,501,1,5506
7478,21,0,501,1,2408
7479,21,0,501,3,3301
7480,22,0,501,2,6006
7481,21,0,501,1,6001
7482,21,0,501,1,3301
7483,21,0,501,1,5501
7484,20,0,457,1,0
7485,21,0,501,1,5200
7486,16,0,501,1,0
7487,22,16,501,1,4101
7488,22,16,501,1,4101
7489,17,0,148,2,0
7490,19,0,148,1,0
7491,16,15,148,1,0
7492,13,13,148,3,0
7493,1,0,148,0,0
7494,9,0,148,3,0
7495,9,0,148,3,0
7496,20,15,304,1,0
7497,21,0,196,1,2304
7498,21,0,196,1,1903
7499,18,0,196,3,0
7500,22,0,501,1,5004
7501,20,0,501,1,0
7502,19,0,501,2,0
7503,21,0,454,1,5501
7504,22,0,501,1,5505
7505,23,0,501,1,4001
7506,22,0,174,1,1301
7507,20,0,501,1,0
7508,16,0,501,1,0
7509,24,0,501,1,3600
7510,24,0,501,1,5003
7511,22,0,501,1,5506
7512,21,0,405,1,3301
7513,24,0,501,1,4801
7514,22,0,382,1,6110
7515,24,0,501,1,5506
7516,23,0,501,1,5506
7517,13,0,256,1,0
7518,22,0,403,2,2602
7519,19,0,501,1,0
7520,22,0,501,1,1401
7521,19,0,501,1,0
7522,21,0,238,1,2107
7523,19,0,501,1,0
7524,20,0,501,1,0
7525,23,0,501,1,5301
7526,23,0,501,1,1902
7527,19,0,501,3,0
7528,20,0,501,3,0
7529,22,0,501,1,6209
7530,5,4,501,0,0
7531,23,16,501,1,3301
7532,22,0,501,2,5506
7533,22,0,501,1,2602
7534,21,0,468,1,2001
7535,21,0,397,1,1901
7536,22,0,501,1,5507
7537,23,0,501,1,6201
7538,19,0,394,1,0
7539,23,0,501,1,2408
7540,21,0,501,1,4001
7541,18,0,501,1,0
7542,21,15,362,3,3501
7543,21,0,228,1,5506
7544,23,0,501,1,5506
7545,21,0,501,2,5501
7546,22,0,501,1,5505
7547,19,0,302,3,0
7548,17,0,183,1,0
7549,22,0,501,1,6402
7550,21,0,501,1,1902
7551,21,0,501,1,6203
7552,23,0,479,1,3301
7553,18,0,244,2,0
7554,12,0,244,1,0
7555,23,0,501,1,5402
7556,22,0,241,3,6200
7557,16,0,241,3,0
7558,17,0,241,3,0
7559,21,0,501,1,3600
7560,22,0,501,1,6002
7561,20,0,138,3,0
7562,18,0,138,3,0
7563,21,16,501,1,3700
7564,21,0,501,1,6107
7565,22,0,501,1,6402
7566,16,0,366,1,0
7567,22,0,207,1,2309
7568,18,0,207,1,0
7569,23,0,501,1,5506
7570,19,0,501,1,0
7571,20,0,501,1,0
7572,22,0,501,1,5506
7573,21,0,443,1,3600
7574,22,0,501,1,5501
7575,21,0,501,1,6200
7576,15,0,501,3,0
7577,19,0,501,1,0
7578,22,0,501,1,2304
7579,16,0,166,1,0
7580,18,0,166,1,0
7581,19,0,166,1,0
7582,21,0,501,1,6201
7583,23,0,501,1,5506
7584,19,0,501,1,0
7585,22,0,501,1,6000
7586,20,0,501,1,0
7587,16,0,501,1,0
7588,16,0,274,3,0
7589,22,0,485,1,1903
7590,22,0,501,1,6107
7591,23,0,501,3,4801
7592,19,0,408,1,0
7593,18,0,501,3,0
7594,21,0,353,1,6203
7595,5,5,353,0,0
7596,16,0,353,1,0
7597,21,0,487,1,1902
7598,21,0,365,1,1902
7599,11,0,196,3,0
7600,22,0,380,1,2313
7601,21,0,194,1,5507
7602,13,0,175,3,0
7603,16,0,175,3,0
7604,16,0,246,3,0
7605,23,0,501,1,5501
7606,22,0,501,1,6402
7607,23,0,501,1,3301
7608,23,0,501,1,5507
7609,22,0,501,1,5506
7610,22,0,15,1,5501
7611,22,0,501,1,5501
7612,22,16,439,1,2901
7613,16,15,18,1,0
7614,16,15,0,3,0
7615,23,0,429,1,3600
7616,21,0,501,1,1501
7617,22,0,501,1,5506
7618,0,0,501,0,0
7619,22,0,501,1,5402
7620,20,0,501,1,0
7621,16,0,70,3,0
7622,21,0,501,1,6107
7623,21,0,303,1,4001
7624,19,0,281,2,0
7625,21,0,281,1,1903
7626,21,0,501,1,6207
7627,21,0,501,1,1902
