SCHL,SCHG,POVPIP,WKL,FOD1P
23,0,501,1,3301
23,0,501,1,5506
21,0,0,2,3401
8,7,0,0,0
21,0,466,1,6211
22,0,501,1,5506
16,0,501,2,0
22,0,344,3,2304
21,0,501,1,1104
21,0,501,1,5501
22,0,501,1,5501
21,0,501,1,6207
24,0,501,1,3600
19,0,214,1,0
19,15,214,1,0
16,0,469,1,0
22,0,501,1,6107
24,0,501,1,6107
22,0,501,1,2412
21,0,501,1,6107
17,0,0,3,0
13,0,77,3,0
22,16,501,1,5301
21,0,501,2,1903
5,4,501,0,0
3,2,501,0,0
19,0,501,2,0
24,0,501,1,5003
22,0,291,3,5506
21,0,501,1,3301
20,0,492,1,0
21,0,501,1,1401
21,0,501,3,6107
22,0,501,3,2408
22,0,501,1,5501
4,3,501,0,0
22,0,489,2,6402
8,0,25,2,0
14,0,25,1,0
7,7,25,0,0
22,0,341,3,5200
17,0,28,3,0
22,0,501,1,5501
23,0,501,1,5506
23,0,501,1,5098
23,0,501,1,5506
22,0,501,1,1902
19,0,76,3,0
22,0,501,1,5200
22,0,501,1,2309
15,0,287,3,0
21,0,501,1,6200
21,0,501,1,6211
22,0,501,1,6107
24,0,501,3,3600
22,0,501,3,6107
21,0,446,1,5402
21,0,501,1,6002
22,0,281,1,6207
23,0,501,1,4001
21,0,501,1,3301
22,0,501,1,5506
22,0,501,1,5506
0,0,501,0,0
0,0,501,0,0
21,0,487,3,6006
14,0,10,3,0
21,0,501,1,6200
19,0,0,3,0
24,0,501,1,5501
22,16,501,1,6402
17,0,236,1,0
23,0,469,1,5506
17,0,501,1,0
21,0,433,1,5506
20,0,501,2,0
21,0,109,2,6203
16,0,0,3,0
23,0,501,1,5200
18,0,39,1,0
9,0,236,1,0
13,0,236,1,0
22,0,501,1,3600
24,0,501,1,6006
21,0,369,1,6200
16,0,126,3,0
21,0,126,1,5301
21,0,89,3,2307
21,0,89,2,3301
19,0,501,1,0
21,0,464,1,2414
21,0,371,1,2603
21,0,501,1,5505
22,0,501,1,5506
21,0,501,3,2408
16,0,501,3,0
22,0,501,1,6402
22,0,497,2,3501
18,0,501,1,0
21,0,491,1,6203
20,0,501,1,0
21,0,501,1,3600
16,0,74,3,0
20,0,40,1,0
15,0,501,3,0
20,0,30,3,0
21,0,501,1,1301
21,0,501,1,6402
21,0,501,1,3700
24,0,501,1,2400
21,0,501,1,5501
21,0,501,1,6001
21,0,501,1,6203
22,0,501,1,5501
17,0,453,1,0
19,15,453,1,0
21,0,501,1,5506
21,0,421,1,5506
16,0,119,3,0
18,0,119,3,0
22,0,345,1,5506
21,0,313,1,1301
22,0,501,1,5506
21,0,501,1,1902
22,0,501,1,5506
13,0,84,3,0
17,0,349,3,0
18,0,349,1,0
15,0,349,1,0
16,0,349,3,0
12,11,349,0,0
1,1,349,0,0
21,0,501,1,1901
21,0,501,1,6402
11,11,501,2,0
13,13,501,1,0
20,0,217,1,0
22,0,366,3,5098
18,0,208,2,0
18,0,208,1,0
16,0,208,2,0
17,0,208,1,0
24,0,501,1,5201
21,0,501,1,2306
21,0,501,1,2100
22,0,447,1,3699
21,0,501,1,2102
21,0,333,1,1904
22,0,501,2,1401
22,0,501,3,5506
24,0,501,1,3600
21,0,501,1,5502
10,0,267,3,0
21,0,427,1,5507
22,0,501,1,6002
13,0,0,3,0
19,0,0,3,0
22,0,501,1,1902
22,0,501,1,3301
0,0,501,0,0
22,0,501,1,5506
21,16,290,1,5503
21,0,352,1,2603
16,0,175,3,0
16,0,175,1,0
16,0,175,3,0
23,0,501,1,5506
21,0,501,2,1902
22,0,501,1,3301
19,0,501,1,0
22,0,501,1,6201
21,0,501,1,5200
22,0,501,1,5501
21,16,501,1,5500
22,0,501,1,2602
23,0,501,1,6402
23,0,501,1,5506
23,0,501,1,5506
21,0,501,1,6201
8,7,501,0,0
21,0,501,1,3301
21,0,501,3,3606
23,0,501,3,4801
21,0,501,2,3301
21,0,501,3,2399
21,0,501,1,5200
21,0,73,1,3401
19,0,377,2,0
18,15,377,1,0
15,0,501,1,0
15,0,501,1,0
22,0,449,1,6005
22,0,441,1,5504
19,15,352,1,0
19,15,352,1,0
3,3,352,0,0
4,3,352,0,0
5,5,352,0,0
2,1,352,0,0
0,0,352,0,0
0,0,352,0,0
16,0,352,3,0
19,15,352,1,0
21,0,501,1,5402
21,0,501,1,5501
23,0,501,1,5501
16,0,151,3,0
20,0,201,1,0
9,9,201,0,0
8,8,201,0,0
22,0,501,1,3301
19,0,390,1,0
19,0,7,3,0
21,0,501,3,1903
19,0,29,3,0
2,1,29,0,0
21,0,501,1,4801
23,0,501,1,3301
20,0,501,1,0
19,15,501,1,0
22,0,501,1,3301
21,0,501,1,5200
21,0,501,1,6203
23,0,501,1,5506
21,0,501,1,5506
13,0,81,3,0
19,0,453,1,0
16,14,453,3,0
22,0,393,1,5505
22,0,393,1,5505
22,0,501,1,1501
21,0,501,1,5503
13,0,0,3,0
21,0,481,1,6211
23,0,501,1,4101
21,0,372,1,3301
22,0,463,1,5504
22,16,135,1,2410
19,0,455,3,0
19,0,455,3,0
19,0,455,1,0
21,0,467,1,3301
22,0,396,1,4007
21,16,396,1,6110
21,0,501,1,5506
21,0,241,1,6007
21,0,258,1,1501
23,0,501,1,5501
21,0,501,1,5506
21,0,501,1,1903
17,0,206,2,0
16,0,206,3,0
19,0,206,1,0
19,0,406,1,0
22,0,501,1,2102
15,0,501,1,0
21,0,501,3,6200
16,0,501,3,0
16,0,168,3,0
17,0,168,1,0
21,0,501,1,2100
22,0,501,1,5200
14,14,501,1,0
0,0,501,0,0
17,0,69,3,0
19,0,411,1,0
19,0,411,1,0
14,13,411,3,0
13,12,411,3,0
10,9,411,0,0
21,0,274,1,5200
13,0,0,3,0
24,0,501,3,1401
22,0,501,2,6107
22,0,501,1,2400
22,0,501,2,5501
19,0,383,1,0
23,0,501,1,2412
19,0,493,1,0
22,0,501,1,2102
20,0,501,1,0
21,0,501,1,5501
23,0,501,1,3301
23,0,501,1,5506
3,3,501,0,0
2,1,501,0,0
0,0,501,0,0
0,0,501,0,0
21,0,501,1,2102
22,0,501,1,5506
6,6,501,0,0
4,3,501,0,0
2,1,501,0,0
21,0,76,1,1401
23,0,501,1,5200
9,0,13,3,0
23,0,501,3,3600
21,0,501,1,6207
21,0,501,1,5502
23,0,501,1,5506
22,0,442,2,5506
24,0,442,1,5200
21,0,501,1,5501
21,0,501,1,5501
21,0,501,2,6211
0,0,501,0,0
0,0,501,0,0
16,0,7,1,0
16,0,33,3,0
16,0,33,2,0
16,0,501,1,0
21,0,309,1,6402
21,0,501,1,6107
11,0,501,3,0
16,0,280,1,0
14,0,231,1,0
13,13,231,1,0
11,11,231,0,0
2,0,231,0,0
21,0,501,1,5507
11,11,501,0,0
16,0,462,1,0
21,0,501,1,4007
22,0,501,1,2304
1,1,501,0,0
0,0,0,0,0
21,0,501,1,3611
21,0,501,1,5501
22,0,501,1,6402
24,0,501,1,2400
24,0,501,1,5004
10,10,501,0,0
21,0,371,1,6202
21,16,0,2,6102
13,0,120,3,0
19,15,3,1,0
19,15,30,1,0
19,15,24,1,0
21,0,501,1,6402
21,0,501,1,6003
22,0,346,1,3401
16,0,346,1,0
22,0,501,1,5506
23,0,501,1,2414
22,0,501,1,2501
21,0,501,1,3600
21,0,501,1,3301
21,0,501,1,6402
1,1,501,0,0
0,0,501,0,0
22,0,501,3,5200
22,0,501,3,5500
19,15,501,1,0
22,0,501,1,5501
21,0,501,1,2300
5,5,501,0,0
21,0,204,2,6000
21,0,204,1,6100
16,0,204,1,0
14,14,204,2,0
12,12,204,0,0
4,3,204,0,0
14,0,262,3,0
16,0,262,3,0
20,0,501,3,0
14,0,501,1,0
1,0,501,1,0
1,1,501,0,0
0,0,501,0,0
21,0,501,1,3600
21,0,501,1,6206
16,0,444,3,0
18,0,444,1,0
22,16,444,1,6200
22,0,501,1,3600
22,0,501,1,5505
0,0,501,0,0
16,0,501,1,0
14,0,501,1,0
22,0,501,1,5506
22,0,501,1,3600
22,0,108,1,1501
22,0,23,1,6107
21,15,23,1,3600
21,15,155,3,5505
20,0,190,2,0
21,0,501,1,1902
13,0,11,3,0
22,0,501,1,5507
21,0,501,2,2304
20,0,501,1,0
6,0,66,3,0
9,0,66,3,0
13,12,66,1,0
21,15,465,1,4901
22,0,501,1,5506
22,16,347,2,3600
19,0,347,1,0
19,0,421,1,0
17,0,289,1,0
16,0,289,1,0
8,8,289,0,0
21,0,501,1,2408
21,15,72,3,3301
21,0,501,1,6207
21,16,501,1,6201
22,16,501,1,6209
22,0,501,1,1903
20,0,30,3,0
16,0,30,2,0
14,14,30,3,0
11,11,30,0,0
16,0,30,1,0
16,0,30,3,0
16,0,101,3,0
21,0,501,1,6000
22,0,501,1,6000
21,0,501,1,5501
23,0,501,1,1501
16,0,253,1,0
21,0,268,1,6207
20,0,501,2,0
17,0,0,2,0
22,0,501,1,2105
23,0,311,3,5003
22,0,501,1,3301
22,0,501,1,6207
3,3,501,0,0
1,1,501,0,0
23,0,501,1,6106
22,0,501,3,1901
22,0,501,1,2400
21,0,475,1,1901
22,16,501,1,5501
21,0,384,1,5601
21,0,38,1,6207
21,0,38,1,2419
23,0,501,3,6402
22,0,412,1,5501
16,0,466,1,0
22,0,501,1,5506
22,0,501,1,5505
0,0,501,0,0
19,15,76,1,0
22,0,501,1,3301
19,0,120,2,0
19,0,120,3,0
21,16,439,1,6402
21,0,439,1,3701
0,0,439,0,0
21,0,501,1,2102
22,0,418,1,1303
21,0,501,1,6207
21,0,419,1,5506
19,0,218,3,0
14,14,218,1,0
22,0,501,1,5506
16,0,501,1,0
16,0,295,1,0
17,0,295,3,0
19,0,295,1,0
21,0,295,1,5506
11,11,295,0,0
0,0,295,0,0
0,0,295,0,0
21,0,501,1,1903
1,1,501,0,0
22,0,501,1,1901
23,16,272,1,6207
18,0,498,3,0
22,0,498,1,5506
16,0,130,1,0
21,0,501,1,6201
15,0,501,1,0
17,0,501,3,0
16,0,23,3,0
21,0,350,1,1901
12,12,350,0,0
22,0,501,2,5507
21,0,243,1,6107
14,14,243,3,0
21,0,501,1,6000
21,0,501,1,6000
21,0,197,3,2304
21,0,410,1,5506
22,16,445,1,6402
24,0,501,1,5506
22,0,501,1,6201
9,8,501,0,0
8,7,501,0,0
21,16,501,1,5301
19,0,220,3,0
16,0,305,1,0
16,0,305,1,0
1,1,305,0,0
22,0,501,1,6203
21,0,501,1,2100
18,0,501,1,0
17,0,501,1,0
19,0,501,1,0
16,0,501,1,0
19,0,501,1,0
19,0,501,2,0
21,0,501,2,1901
21,0,501,1,1401
21,0,501,1,5301
21,0,501,1,2102
22,0,501,1,5003
22,0,501,1,5501
19,0,209,1,0
17,0,209,1,0
19,15,209,1,0
10,10,209,0,0
14,0,27,1,0
7,7,27,0,0
6,6,27,0,0
2,2,27,0,0
22,0,469,1,4101
23,0,469,1,5507
3,0,469,0,0
3,2,469,0,0
21,0,74,1,1903
24,0,501,1,2407
22,0,501,3,3301
5,5,501,0,0
3,3,501,0,0
21,0,208,1,6205
21,15,385,1,3301
13,0,84,3,0
21,0,501,1,5402
21,0,501,1,5506
0,0,501,0,0
23,0,501,1,5506
8,8,501,0,0
8,8,501,0,0
21,16,39,1,1301
23,0,501,1,6006
21,0,501,1,6203
19,0,192,1,0
1,2,192,0,0
0,0,192,0,0
21,16,19,1,6402
22,0,501,1,5506
22,0,132,3,5404
22,0,501,1,1902
21,0,501,1,6201
16,0,173,3,0
19,15,155,1,0
22,0,501,1,6109
21,0,501,1,6402
12,11,501,0,0
8,8,501,0,0
6,5,501,0,0
19,0,96,2,0
19,0,96,1,0
20,0,96,1,0
21,0,96,2,5200
18,15,96,1,0
9,0,96,3,0
23,0,501,1,2500
23,0,501,3,3301
19,15,469,1,0
16,0,234,1,0
22,0,501,1,1501
22,0,501,1,2400
2,1,501,0,0
20,15,390,1,0
21,0,501,1,1902
22,0,386,1,2306
16,15,39,1,0
16,15,70,1,0
22,0,395,1,1901
12,0,395,1,0
1,1,395,0,0
0,0,395,0,0
22,16,46,1,5506
21,0,309,1,6402
22,0,188,1,5402
21,0,501,1,3702
21,0,501,1,5505
21,0,501,1,3702
21,0,364,1,3301
22,0,449,1,2414
2,1,449,0,0
1,1,449,0,0
19,0,0,2,0
21,0,273,1,6001
19,0,273,1,0
20,0,501,1,0
19,0,182,1,0
18,0,182,3,0
16,0,182,1,0
5,0,182,0,0
22,0,501,1,2602
19,0,501,1,0
21,0,357,1,5502
21,0,274,1,5506
21,0,431,1,6110
24,0,501,1,3401
18,0,490,1,0
17,0,490,1,0
0,0,490,0,0
21,0,501,1,6203
24,0,237,3,4801
21,16,501,1,6203
21,0,501,1,6402
23,0,501,1,4001
23,0,501,1,5506
0,0,501,0,0
0,0,501,0,0
10,0,92,3,0
21,0,108,1,1901
22,0,501,1,4801
22,0,501,1,5501
20,0,205,1,0
13,12,205,3,0
16,0,140,1,0
19,0,467,2,0
22,0,501,1,6203
22,0,501,1,5404
16,0,501,1,0
21,16,501,1,4101
21,0,501,3,3600
16,0,501,1,0
16,0,70,3,0
21,0,501,1,2314
24,0,501,1,6105
8,8,501,0,0
22,0,501,1,6210
23,0,501,1,5505
23,0,501,1,2602
22,0,372,1,6200
21,0,501,1,5507
22,0,501,1,4001
22,0,501,1,6107
21,0,501,1,6201
23,0,501,1,4007
22,0,501,1,2402
22,0,13,2,3301
16,0,357,1,0
17,0,357,1,0
23,0,501,1,5506
23,0,501,1,3604
0,0,501,0,0
24,0,501,1,2410
21,0,501,1,5507
24,0,501,1,5506
23,0,501,1,3301
21,0,501,1,3700
16,0,210,2,0
22,0,501,1,5506
21,0,501,1,5506
0,0,501,0,0
19,0,501,1,0
20,15,501,1,0
18,15,230,1,0
23,0,501,2,3301
24,0,323,1,2408
21,0,323,1,2901
13,13,230,1,0
16,0,0,3,0
22,0,501,1,6203
22,0,501,1,5506
16,0,347,1,0
11,11,347,0,0
21,0,467,1,5506
19,0,64,3,0
19,0,64,1,0
16,0,64,1,0
22,15,501,3,2309
16,0,501,1,0
22,0,501,1,1301
23,0,501,1,1901
22,0,501,1,6004
16,0,348,1,0
13,13,348,3,0
16,0,348,1,0
18,0,383,1,0
16,0,78,3,0
22,0,420,1,5506
22,16,501,1,6402
21,0,398,1,5506
22,0,501,2,6102
23,0,501,3,5506
22,0,501,1,5506
20,0,437,1,0
23,0,501,1,5506
20,0,501,1,0
16,15,501,2,0
22,0,501,1,5505
22,0,501,1,6402
11,11,501,0,0
17,0,376,1,0
17,0,195,1,0
21,0,140,1,1902
22,0,311,1,2300
6,6,311,0,0
21,0,311,1,3301
19,0,311,3,0
22,0,501,1,5506
23,0,0,2,5506
16,0,470,1,0
16,0,470,1,0
16,0,180,1,0
8,7,180,0,0
16,0,501,3,0
16,0,116,1,0
21,16,0,2,5200
21,16,0,3,5506
21,0,501,1,3301
10,0,37,3,0
20,0,51,1,0
24,0,501,1,5506
23,0,501,1,6402
21,0,501,1,5506
24,0,501,1,5501
24,0,501,1,5501
22,0,501,1,3301
21,0,501,1,6206
13,0,501,0,0
24,0,501,1,6402
22,0,501,1,6402
23,0,501,1,5506
21,0,501,1,2304
0,0,501,0,0
21,0,243,1,6402
20,0,243,2,0
16,0,501,3,0
19,0,501,1,0
5,4,501,0,0
21,0,501,1,2408
1,0,501,3,0
1,0,501,3,0
16,0,274,1,0
23,0,501,1,5506
23,0,501,1,5505
21,16,54,1,3600
16,0,252,3,0
14,14,252,1,0
16,0,132,3,0
24,0,309,1,4901
21,0,501,1,3301
21,0,501,1,6206
21,0,501,3,2901
21,0,501,1,6402
23,0,501,1,5506
24,0,501,1,5200
23,0,501,1,5506
23,0,501,1,2603
22,0,0,1,1301
21,0,407,3,2602
19,0,66,3,0
9,9,66,0,0
21,0,501,1,5506
23,0,501,1,5506
21,0,329,1,5506
18,0,371,1,0
21,0,358,1,6000
14,0,65,3,0
23,0,501,1,5506
21,0,501,1,6207
16,0,65,3,0
17,0,65,3,0
22,0,501,1,5003
21,16,501,1,5506
21,0,501,1,1401
23,0,422,1,4801
21,0,429,1,1104
23,0,501,1,6402
23,0,501,1,5506
22,0,501,1,1501
23,0,501,1,6201
4,4,501,0,0
2,2,501,0,0
23,0,501,1,6207
22,0,501,1,1904
21,0,318,2,3700
19,0,501,1,0
21,0,0,2,6002
23,16,501,1,5003
22,16,501,3,6102
22,0,501,1,5599
21,0,501,1,1901
23,0,501,1,6207
18,0,501,1,0
21,0,501,1,3700
19,0,299,3,0
21,0,299,1,6109
22,0,474,1,5505
21,0,501,1,5506
22,0,501,1,5506
23,0,501,1,5506
19,0,206,1,0
21,0,501,1,5402
21,0,501,1,5200
21,0,501,1,5402
21,0,501,1,6203
19,0,501,3,0
21,0,501,1,4001
21,0,501,1,2499
22,0,460,2,2303
16,0,299,3,0
17,0,299,3,0
18,0,299,3,0
21,0,383,1,6203
22,0,501,2,1902
23,0,501,2,5501
21,0,501,3,2304
21,0,457,3,1901
21,0,501,1,3301
22,0,501,1,5506
22,0,398,1,6402
21,0,398,3,5506
2,1,398,0,0
2,1,398,0,0
22,0,466,3,6402
21,0,466,1,1902
22,0,501,1,3700
21,0,501,1,1401
5,5,501,0,0
2,2,501,0,0
21,0,100,2,6203
14,0,100,1,0
1,0,0,2,0
21,0,192,1,2300
16,0,83,3,0
21,0,501,2,5506
22,0,501,1,6203
14,14,501,1,0
23,0,501,1,6402
22,0,501,1,5506
9,9,501,0,0
7,7,501,0,0
4,4,501,0,0
21,0,234,1,6002
24,0,501,1,6402
22,0,501,1,6207
3,3,501,0,0
2,1,501,0,0
11,0,102,2,0
21,0,501,3,6203
22,0,501,2,3301
22,0,501,1,3603
15,0,501,2,0
22,0,469,1,1301
21,16,390,1,1903
23,0,501,1,6402
22,0,501,1,2602
21,0,345,1,5501
20,0,0,3,0
23,0,94,1,6402
17,0,312,1,0
22,16,441,1,6402
22,16,441,1,5501
4,3,441,0,0
2,1,441,0,0
18,15,356,1,0
22,0,501,1,3401
21,0,501,1,6203
0,0,501,0,0
13,0,0,3,0
1,0,39,1,0
22,0,427,1,5200
22,0,402,1,2601
23,0,501,1,3600
22,0,501,1,5506
22,0,501,1,1901
21,0,501,1,4007
19,0,425,1,0
21,0,338,3,1902
15,0,242,3,0
22,0,501,1,3301
22,0,38,1,5505
21,16,262,1,5507
22,0,501,1,2414
23,0,501,1,2901
22,0,501,1,4801
19,0,501,2,0
0,0,501,0,0
16,0,337,1,0
16,0,337,1,0
19,0,101,1,0
19,0,402,1,0
21,0,501,2,6200
19,0,463,1,0
0,0,463,0,0
21,0,460,1,6002
21,0,62,1,3600
21,0,226,1,6007
16,0,226,1,0
21,0,336,2,2304
19,0,339,1,0
24,0,501,1,5506
22,0,501,1,5500
16,0,190,3,0
16,0,190,1,0
22,0,501,1,3301
21,0,501,1,5507
21,0,501,2,6402
21,0,501,1,2602
22,0,501,1,2408
24,0,501,1,5007
16,0,15,3,0
16,0,15,1,0
21,0,501,3,6203
21,0,363,1,4101
23,0,501,1,6200
21,0,501,3,6206
14,14,501,3,0
21,0,192,1,5506
21,0,264,2,6004
21,0,264,1,6004
1,1,264,0,0
0,0,264,0,0
22,0,501,1,2300
23,0,501,1,5506
23,0,501,1,4801
14,14,501,1,0
21,0,234,1,2901
22,0,234,1,2300
21,0,501,1,6206
23,0,501,1,5402
22,0,348,3,2399
21,0,237,3,5200
21,0,352,1,6201
21,0,501,1,6201
21,0,313,1,1501
21,0,258,1,2406
24,0,501,1,5501
23,0,501,1,3600
21,0,95,1,5203
9,8,95,0,0
8,7,95,0,0
5,4,95,0,0
0,0,95,0,0
3,2,95,0,0
15,0,8,1,0
22,0,194,3,5501
22,0,501,1,3301
22,0,501,1,5506
22,0,501,1,5501
13,0,52,3,0
21,0,52,1,3700
5,5,52,0,0
2,1,52,0,0
2,0,52,0,0
23,0,390,1,2102
23,0,501,1,3600
23,0,501,1,3600
0,0,501,0,0
16,0,41,3,0
24,0,501,1,5507
22,0,501,1,1901
3,2,501,0,0
20,0,501,1,0
21,0,501,1,2300
24,0,501,2,6402
22,0,0,1,6110
22,0,501,1,5506
10,0,220,3,0
19,0,501,1,0
21,0,501,1,5501
18,0,73,2,0
16,0,73,3,0
16,0,73,3,0
21,0,105,3,6107
21,0,105,3,6107
23,0,501,1,2602
19,0,501,3,0
2,1,501,0,0
2,1,501,0,0
19,0,282,3,0
19,0,501,2,0
22,0,501,3,6402
19,0,501,3,0
22,0,232,1,1901
18,15,501,1,0
16,0,2,2,0
14,14,2,3,0
6,5,2,0,0
0,0,2,0,0
21,0,17,1,6000
24,0,501,1,5098
21,0,501,1,1901
21,0,501,1,1901
22,0,210,3,5403
21,0,115,3,2400
22,0,501,1,6402
21,0,501,1,2406
22,0,501,1,5505
21,0,501,1,6004
22,0,501,1,3600
21,0,501,1,3601
2,1,501,0,0
0,0,501,0,0
16,0,501,3,0
16,0,501,3,0
19,0,189,3,0
16,0,189,3,0
22,0,501,1,6402
23,0,501,1,5506
16,0,383,1,0
15,0,0,3,0
23,0,501,1,4801
21,0,501,1,6205
22,0,501,1,1501
22,0,501,3,5200
23,0,501,1,5506
23,0,501,1,6005
23,0,466,1,3600
22,0,501,1,3600
21,0,501,1,5501
21,0,501,1,5506
18,0,20,3,0
16,0,20,2,0
16,0,20,3,0
16,0,20,2,0
0,0,20,0,0
24,0,501,2,3301
22,15,501,3,5007
22,0,501,1,2407
22,0,501,1,3301
22,0,501,1,2400
23,0,501,1,3301
24,0,501,1,5200
22,0,303,1,3301
1,0,303,3,0
16,0,254,1,0
16,0,254,2,0
21,0,367,1,5402
21,0,445,1,5200
21,16,69,1,5505
22,0,348,1,5505
23,0,485,1,3301
23,16,501,1,6207
20,16,276,1,0
17,0,138,2,0
8,7,138,0,0
17,0,138,1,0
22,0,230,1,6005
21,0,338,1,5200
19,0,186,1,0
17,0,69,3,0
13,0,0,3,0
19,0,476,1,0
16,0,476,1,0
18,0,501,1,0
23,0,501,1,5506
11,11,501,0,0
8,8,501,0,0
19,0,351,1,0
21,0,501,1,2102
22,0,501,1,5507
5,5,501,0,0
5,5,501,0,0
21,0,501,3,2399
22,0,501,1,3301
24,0,501,1,2603
16,0,57,3,0
19,0,57,3,0
6,6,57,0,0
4,4,57,0,0
22,0,71,3,6106
22,0,501,1,5506
22,0,501,2,2602
22,0,501,1,1902
23,0,501,1,5506
0,0,501,0,0
19,0,182,1,0
21,0,501,1,2404
23,0,501,1,6402
22,0,501,3,3301
21,0,399,1,2601
21,0,501,1,3600
19,0,124,3,0
22,0,501,1,5506
22,0,501,1,3301
10,9,501,0,0
7,6,501,0,0
21,0,251,1,1902
23,0,413,1,3600
21,0,405,1,1901
21,0,312,1,2300
21,0,501,1,1902
22,0,47,1,6402
17,0,134,1,0
22,0,501,1,2313
16,0,501,1,0
21,0,501,1,1902
21,0,501,1,6004
10,10,501,0,0
6,6,501,0,0
23,0,501,1,4801
21,0,431,1,2304
18,0,192,1,0
19,0,35,2,0
21,0,50,3,3301
23,0,501,1,6203
23,0,501,1,4101
21,0,501,1,3301
0,0,501,0,0
24,0,501,1,5200
19,0,501,1,0
22,0,501,1,6200
21,0,405,1,1501
21,0,501,1,6110
22,0,390,1,5501
23,0,501,1,5502
24,0,501,1,3600
9,9,501,0,0
21,0,501,3,5501
21,0,501,1,1901
9,8,501,0,0
6,5,501,0,0
5,4,501,0,0
24,0,501,1,6402
22,0,501,1,6402
22,0,501,1,6003
16,0,80,2,0
22,0,423,1,3600
19,15,170,1,0
22,0,392,1,6402
21,0,501,1,2407
19,0,189,1,0
22,0,501,1,4801
16,0,161,1,0
3,3,161,0,0
24,0,501,1,2300
22,0,501,1,6203
11,11,501,0,0
23,0,501,1,6402
22,0,165,1,5507
22,16,501,1,5502
22,0,501,1,5504
22,16,501,1,1301
22,0,501,1,3301
24,0,501,1,5501
24,0,501,1,5501
23,0,501,1,4901
21,0,199,1,6402
21,0,134,1,5503
22,0,307,1,2601
12,0,501,1,0
21,0,501,1,1902
21,0,501,2,6206
24,0,203,3,5003
21,0,501,1,5506
22,0,501,1,5501
23,0,501,1,6000
23,0,501,1,5506
22,0,501,1,6002
23,0,501,1,6001
10,10,501,0,0
7,7,501,0,0
21,0,501,1,6200
22,0,501,1,6203
7,6,501,0,0
9,0,198,3,0
16,0,198,1,0
8,8,198,0,0
22,0,467,1,5505
21,0,501,3,3301
23,0,501,1,3402
11,11,501,0,0
9,9,501,0,0
22,0,501,1,6203
22,0,501,3,2306
22,0,501,1,5505
21,0,501,1,4007
18,0,327,1,0
22,0,501,1,3604
21,0,501,1,6000
19,0,81,2,0
14,13,81,3,0
8,8,81,0,0
8,8,81,0,0
19,0,214,3,0
23,0,501,1,5505
23,0,501,1,6402
22,0,379,1,6402
21,0,312,1,5506
23,0,501,1,4006
23,0,501,1,2405
1,1,501,0,0
0,0,501,0,0
22,0,461,1,6203
16,0,461,3,0
19,0,501,1,0
17,0,501,1,0
16,15,501,1,0
22,0,501,2,5003
21,0,501,3,6200
16,0,0,2,0
21,0,501,1,3702
23,16,7,1,5507
23,0,270,1,4001
23,0,501,1,3600
19,0,270,1,0
15,0,270,1,0
15,0,270,1,0
15,0,270,1,0
22,0,501,3,2407
23,0,501,1,2310
21,0,133,1,6203
21,0,250,1,3301
23,0,391,1,5506
21,0,274,1,2602
19,15,0,3,0
16,0,123,1,0
16,0,123,1,0
13,13,123,3,0
13,13,123,3,0
17,0,82,3,0
22,0,501,1,6402
21,16,39,1,6207
16,0,0,2,0
20,0,501,1,0
22,0,501,1,4801
22,0,501,1,1902
4,3,501,0,0
3,2,501,0,0
24,0,501,3,6402
23,0,501,1,5501
18,0,204,1,0
15,0,6,1,0
19,0,501,1,0
22,0,501,1,3301
22,16,276,1,5502
16,0,344,1,0
16,0,344,1,0
23,0,501,1,3301
23,0,501,1,4801
3,2,501,0,0
1,0,501,0,0
0,0,501,0,0
22,0,501,1,5404
22,0,501,1,6203
22,0,501,1,6203
16,0,501,1,0
14,0,501,3,0
14,0,0,3,0
22,0,501,1,3608
21,0,501,1,5507
22,0,501,1,6006
22,0,501,1,3401
10,10,501,0,0
5,5,501,0,0
19,0,111,3,0
24,0,501,1,3301
22,0,501,3,3501
21,0,501,1,5098
21,0,501,1,2100
16,0,501,1,0
21,0,501,1,6206
22,0,271,1,6005
23,0,501,1,4001
18,0,501,1,0
22,0,501,1,3202
22,0,501,1,3700
24,0,501,1,5004
21,0,501,1,2300
21,0,501,1,3301
21,15,501,1,6207
21,0,162,1,4101
18,15,162,2,0
16,0,162,1,0
18,0,162,1,0
9,8,162,0,0
4,3,162,0,0
1,0,162,0,0
0,0,162,0,0
24,0,501,1,3600
22,0,501,1,3600
18,0,224,1,0
16,0,224,1,0
14,14,224,3,0
9,9,224,0,0
22,0,501,1,2599
16,0,85,2,0
16,0,85,1,0
22,0,501,1,4801
22,0,501,1,3301
1,1,501,0,0
0,0,501,0,0
20,0,192,1,0
16,0,461,1,0
22,0,501,1,6207
21,0,501,2,3301
21,0,501,1,6200
16,0,415,1,0
21,0,423,1,5501
21,0,501,1,3600
21,0,84,2,6201
22,0,442,1,6402
21,0,442,1,5102
21,16,442,1,6110
23,0,501,1,3600
22,0,501,1,4007
21,0,501,1,6209
12,12,501,0,0
23,0,501,1,5506
18,15,501,1,0
21,0,501,1,6201
22,16,501,1,5402
9,8,501,0,0
7,6,501,0,0
3,2,501,0,0
21,15,96,1,5200
23,0,501,1,6402
23,0,501,1,3301
12,12,501,0,0
8,8,501,0,0
22,0,501,1,6201
22,0,501,1,5506
24,0,501,1,5507
22,0,501,1,2304
17,0,501,3,0
11,0,501,3,0
20,15,501,2,0
22,0,501,3,4801
21,0,501,3,2304
