ID,SCHL,SCHG,POVPIP,WKL,FOD1P
23241,0,0,493,0,0
23242,21,0,501,1,2502
23243,19,0,236,1,0
23244,16,0,446,1,0
23245,21,0,279,1,5200
23246,13,0,279,1,0
23247,17,0,47,3,0
23248,16,0,332,3,0
23249,19,0,501,1,0
23250,20,0,501,1,0
23251,22,0,501,1,2901
23252,16,0,209,1,0
23253,16,0,280,2,0
23254,20,0,475,1,0
23255,21,0,475,1,2310
23256,10,10,475,0,0
23257,7,7,475,0,0
23258,22,0,501,1,2417
23259,22,0,501,3,5200
23260,19,0,259,1,0
23261,16,0,460,1,0
23262,16,0,460,1,0
23263,1,0,103,3,0
23264,16,0,103,3,0
23265,22,0,501,1,2403
23266,22,0,501,1,5507
23267,21,0,314,1,3302
23268,19,0,314,1,0
23269,16,14,314,1,0
23270,10,9,314,0,0
23271,22,0,178,2,5506
23272,22,0,185,2,5507
23273,18,0,15,1,0
23274,17,0,286,2,0
23275,13,0,286,1,0
23276,21,0,312,2,2304
23277,19,0,269,3,0
23278,18,0,269,1,0
23279,16,0,148,3,0
23280,12,0,148,3,0
23281,18,0,492,1,0
23282,19,0,492,1,0
23283,22,0,267,1,1901
23284,11,0,170,3,0
23285,8,0,170,3,0
23286,22,0,501,1,1901
23287,21,0,501,1,2304
23288,11,11,501,0,0
23289,11,0,143,3,0
23290,16,0,61,3,0
23291,21,0,501,1,6203
23292,20,0,501,1,0
23293,21,0,501,2,6402
23294,21,0,501,1,1901
23295,8,7,501,0,0
23296,7,6,501,0,0
23297,4,3,501,0,0
23298,0,0,501,0,0
23299,11,0,389,3,0
23300,1,0,389,1,0
23301,21,0,349,1,5004
23302,24,0,200,2,2300
23303,22,0,200,2,2310
23304,21,0,501,1,6203
23305,18,0,501,1,0
23306,16,0,501,3,0
23307,18,0,330,1,0
23308,16,0,330,1,0
23309,16,0,184,2,0
23310,16,0,227,1,0
23311,21,0,441,3,6402
23312,20,0,201,2,0
23313,19,0,201,3,0
23314,16,0,425,1,0
23315,19,0,213,3,0
23316,19,0,213,3,0
23317,22,0,220,1,5003
23318,16,0,220,1,0
23319,21,0,55,1,6004
23320,21,0,118,1,3301
23321,16,0,269,1,0
23322,16,0,269,1,0
23323,5,4,269,0,0
23324,0,0,269,0,0
23325,20,0,296,2,0
23326,19,0,263,3,0
23327,18,0,263,3,0
23328,22,16,227,1,5200
23329,21,0,315,1,5200
23330,16,0,501,3,0
23331,17,0,501,1,0
23332,24,0,501,1,3600
23333,21,0,501,1,6203
23334,0,0,501,0,0
23335,16,0,143,3,0
23336,16,0,143,3,0
23337,17,0,239,3,0
23338,12,0,239,3,0
23339,16,0,239,1,0
23340,19,0,400,2,0
23341,24,16,241,1,1302
23342,22,0,501,1,6203
23343,21,0,501,1,5200
23344,18,0,236,2,0
23345,18,0,236,3,0
23346,18,0,284,1,0
23347,22,0,284,1,6200
23348,15,14,284,1,0
23349,16,0,244,3,0
23350,21,0,501,1,6199
23351,16,0,501,1,0
23352,16,0,156,3,0
23353,16,0,379,1,0
23354,16,0,82,1,0
23355,16,0,82,3,0
23356,17,0,83,3,0
23357,14,0,83,3,0
23358,21,0,348,1,5200
23359,21,0,348,1,2503
23360,6,6,348,0,0
23361,5,5,348,0,0
23362,16,0,339,1,0
23363,21,0,19,3,1301
23364,11,11,19,0,0
23365,20,0,501,1,0
23366,16,0,501,1,0
23367,19,0,269,3,0
23368,22,16,427,1,2300
23369,16,0,427,1,0
23370,14,13,427,1,0
23371,18,0,471,1,0
23372,18,0,471,1,0
23373,20,0,194,2,0
23374,23,0,383,3,2304
23375,17,0,383,3,0
23376,13,0,72,2,0
23377,19,0,363,1,0
23378,18,0,363,3,0
23379,17,0,0,2,0
23380,20,0,81,1,0
23381,16,0,81,1,0
23382,5,4,81,0,0
23383,3,2,81,0,0
23384,0,0,81,0,0
23385,10,10,81,0,0
23386,16,0,298,3,0
23387,19,0,298,2,0
23388,19,0,0,2,0
23389,7,7,0,0,0
23390,4,4,0,0,0
23391,3,3,0,0,0
23392,0,0,0,0,0
23393,18,0,469,1,0
23394,21,0,469,1,2306
23395,16,0,268,1,0
23396,16,0,256,2,0
23397,16,0,166,1,0
23398,17,0,166,1,0
23399,10,10,166,0,0
23400,12,0,85,3,0
23401,17,0,229,3,0
23402,16,0,341,1,0
23403,13,0,341,1,0
23404,19,0,471,1,0
23405,19,0,471,1,0
23406,11,11,471,0,0
23407,21,0,501,1,2399
23408,21,0,501,1,2309
23409,17,0,501,1,0
23410,16,0,501,1,0
23411,21,0,501,1,6206
23412,16,0,271,3,0
23413,15,0,501,1,0
23414,16,0,501,1,0
23415,22,0,501,1,2408
23416,21,0,501,1,2102
23417,16,0,295,3,0
23418,19,0,398,1,0
23419,19,0,398,1,0
23420,22,0,501,3,5501
23421,24,0,501,1,2408
23422,20,0,397,1,0
23423,18,0,82,3,0
23424,21,0,501,3,5501
23425,16,0,501,1,0
23426,20,0,501,1,0
23427,10,10,501,0,0
23428,20,15,415,1,0
23429,16,15,339,1,0
23430,19,0,458,1,0
23431,21,0,79,3,6002
23432,16,0,180,3,0
23433,22,0,501,1,2313
23434,16,0,158,2,0
23435,24,0,501,1,3301
23436,24,0,501,1,3301
23437,16,0,116,3,0
23438,13,0,162,3,0
23439,16,0,162,3,0
23440,13,0,149,3,0
23441,11,0,149,3,0
23442,20,0,501,1,0
23443,18,0,501,1,0
23444,16,0,252,2,0
23445,18,0,124,2,0
23446,19,0,124,3,0
23447,1,0,124,0,0
23448,0,0,124,0,0
23449,1,0,124,0,0
23450,2,0,124,3,0
23451,22,0,166,1,6109
23452,16,0,501,1,0
23453,18,0,501,2,0
23454,23,0,263,3,2307
23455,19,0,263,1,0
23456,8,8,263,0,0
23457,6,6,263,0,0
23458,4,4,263,0,0
23459,19,0,501,1,0
23460,21,0,501,1,2601
23461,16,0,137,3,0
23462,18,0,308,1,0
23463,16,0,308,1,0
23464,13,0,143,3,0
23465,16,0,113,2,0
23466,16,0,113,1,0
23467,23,0,501,3,5200
23468,22,0,501,3,2602
23469,21,0,340,3,6107
23470,19,0,340,3,0
23471,24,16,316,1,3600
23472,21,0,316,1,6007
23473,21,0,274,1,2304
23474,21,0,274,1,6005
23475,21,0,501,1,6200
23476,16,0,501,1,0
23477,17,0,100,3,0
23478,21,0,188,1,2304
23479,16,0,501,3,0
23480,22,0,501,3,5200
23481,20,0,298,3,0
23482,17,0,122,2,0
23483,18,0,92,3,0
23484,18,0,92,3,0
23485,21,0,132,1,6003
23486,17,0,132,1,0
23487,1,0,132,0,0
23488,1,0,132,0,0
23489,0,0,132,0,0
23490,19,15,38,2,0
23491,21,16,501,1,6109
23492,21,0,501,1,2400
23493,13,13,501,1,0
23494,21,0,501,1,6201
23495,21,0,489,1,6107
23496,7,7,0,0,0
23497,21,0,501,1,2304
23498,22,0,501,1,4901
23499,19,0,144,3,0
23500,19,0,482,1,0
23501,19,0,482,1,0
23502,21,0,351,1,1901
23503,11,11,351,0,0
23504,9,9,351,0,0
23505,21,0,193,2,2304
23506,21,0,316,1,6203
23507,20,0,501,1,0
23508,22,0,501,1,5200
23509,20,0,501,1,0
23510,14,13,501,1,0
23511,11,10,501,0,0
23512,21,0,451,2,6002
23513,21,0,451,2,2102
23514,17,0,248,1,0
23515,16,0,377,1,0
23516,13,0,377,1,0
23517,16,0,377,1,0
23518,21,0,501,1,6201
23519,21,0,501,2,2314
23520,22,0,501,1,6000
23521,24,0,501,1,5005
23522,3,2,501,0,0
23523,2,1,501,0,0
23524,18,0,501,1,0
23525,17,0,110,1,0
23526,21,0,129,2,6199
23527,21,0,501,3,6107
23528,21,0,501,3,2414
23529,21,0,374,1,1103
23530,20,0,374,1,0
23531,16,15,374,3,0
23532,21,0,501,3,1901
23533,21,0,501,1,2400
23534,4,4,501,0,0
23535,2,2,501,0,0
23536,14,0,92,2,0
23537,16,0,92,2,0
23538,16,0,114,3,0
23539,16,0,103,3,0
23540,21,0,501,1,1901
23541,14,14,501,1,0
23542,16,0,219,3,0
23543,21,0,420,1,4801
23544,23,0,420,1,3600
23545,13,12,420,0,0
23546,18,0,114,1,0
23547,19,0,411,1,0
23548,19,0,411,1,0
23549,21,15,76,1,6200
23550,17,0,264,3,0
23551,17,0,264,3,0
23552,16,0,413,3,0
23553,19,0,413,3,0
23554,16,0,413,3,0
23555,19,0,421,1,0
23556,22,0,421,1,2304
23557,16,0,388,1,0
23558,19,0,388,1,0
23559,14,0,71,3,0
23560,20,0,501,1,0
23561,18,0,501,1,0
23562,19,0,196,1,0
23563,16,0,196,3,0
23564,2,1,196,0,0
23565,21,16,270,1,2300
23566,20,15,270,1,0
23567,18,0,473,1,0
23568,17,0,473,1,0
23569,1,0,114,3,0
23570,16,0,2,3,0
23571,16,0,416,1,0
23572,21,0,501,1,2414
23573,22,0,501,2,4007
23574,21,0,501,1,6402
23575,22,0,501,1,6004
23576,5,4,501,0,0
23577,21,0,406,2,5299
23578,22,0,406,2,6200
23579,20,0,457,3,0
23580,16,0,457,1,0
23581,21,0,350,1,2304
23582,16,0,223,3,0
23583,16,0,414,3,0
23584,16,0,414,1,0
23585,20,0,267,3,0
23586,21,0,501,1,5601
23587,16,0,501,1,0
23588,22,0,501,1,2309
23589,22,16,501,1,2310
23590,20,0,501,1,0
23591,18,0,501,1,0
23592,21,0,501,1,5301
23593,21,0,501,1,4101
23594,21,0,501,3,5501
23595,18,0,501,3,0
23596,16,0,252,1,0
23597,19,0,252,3,0
23598,19,0,252,3,0
23599,15,0,252,1,0
23600,18,0,315,1,0
23601,21,0,315,1,2304
23602,10,9,315,0,0
23603,2,1,315,0,0
23604,17,0,68,3,0
23605,21,0,140,1,4101
23606,17,0,140,2,0
23607,1,0,140,0,0
23608,0,0,140,0,0
23609,20,0,501,3,0
23610,16,0,501,3,0
23611,16,0,85,2,0
23612,16,0,116,3,0
23613,22,0,412,1,2309
23614,22,0,412,1,2304
23615,21,0,148,2,1303
23616,21,0,361,1,6004
23617,16,0,361,1,0
23618,19,15,361,1,0
23619,19,0,412,1,0
23620,16,0,416,1,0
23621,16,0,210,2,0
23622,16,0,210,2,0
23623,16,0,478,1,0
23624,22,0,478,1,3606
23625,19,0,501,1,0
23626,21,0,501,2,2304
23627,20,0,358,1,0
23628,17,0,122,1,0
23629,0,0,0,0,0
23630,16,0,501,3,0
23631,20,0,501,1,0
23632,16,0,189,1,0
23633,14,0,260,3,0
23634,16,0,260,3,0
23635,16,0,501,1,0
23636,13,13,501,1,0
23637,16,0,501,1,0
23638,21,0,379,2,6201
23639,19,0,379,2,0
23640,22,0,501,1,2309
23641,22,0,501,1,4801
23642,12,12,501,0,0
23643,9,9,501,0,0
23644,6,6,501,0,0
23645,16,0,195,1,0
23646,16,0,206,1,0
23647,17,0,99,1,0
23648,17,0,191,1,0
23649,11,0,328,1,0
23650,12,0,328,3,0
23651,19,0,501,1,0
23652,19,0,501,1,0
23653,16,0,501,1,0
23654,16,14,501,1,0
23655,18,0,501,3,0
23656,16,0,501,1,0
23657,16,0,463,1,0
23658,16,0,463,3,0
23659,16,0,96,3,0
23660,16,0,439,3,0
23661,16,0,439,1,0
23662,21,0,501,3,2314
23663,15,0,501,2,0
23664,18,0,80,3,0
23665,21,0,80,3,6000
23666,16,0,501,1,0
23667,17,0,501,1,0
23668,22,0,501,1,6105
23669,19,0,501,1,0
23670,21,0,130,1,6203
23671,15,0,140,3,0
23672,16,0,352,1,0
23673,16,0,352,1,0
23674,19,0,62,3,0
23675,18,0,501,1,0
23676,18,0,501,1,0
23677,21,16,501,1,5301
23678,12,0,16,1,0
23679,16,0,193,3,0
23680,14,0,140,3,0
23681,16,0,340,1,0
23682,16,0,340,1,0
23683,21,0,99,3,2602
23684,21,0,83,1,3301
23685,16,0,164,1,0
23686,16,0,164,3,0
23687,22,0,229,1,6402
23688,19,0,296,2,0
23689,16,0,501,3,0
23690,16,0,439,2,0
23691,19,0,439,2,0
23692,21,0,501,1,1902
23693,20,0,72,3,0
23694,16,0,14,3,0
23695,19,0,118,3,0
23696,16,0,342,1,0
23697,16,0,386,1,0
23698,16,0,386,1,0
23699,16,0,128,1,0
23700,16,0,176,1,0
23701,16,0,176,1,0
23702,19,0,221,1,0
23703,19,0,280,2,0
23704,19,0,280,1,0
23705,14,14,280,1,0
23706,8,8,280,0,0
23707,16,0,280,3,0
23708,22,0,501,2,5200
23709,21,0,501,1,6200
23710,21,0,383,1,5301
23711,18,0,383,1,0
23712,2,1,383,0,0
23713,8,7,383,0,0
23714,7,6,383,0,0
23715,16,0,501,1,0
23716,19,0,501,2,0
23717,16,0,501,2,0
23718,21,0,501,1,5200
23719,16,0,501,1,0
23720,21,0,254,2,6107
23721,18,0,205,1,0
23722,19,0,379,3,0
23723,18,0,379,3,0
23724,17,15,76,1,0
23725,22,0,425,1,3301
23726,15,0,156,3,0
23727,16,0,171,3,0
23728,19,0,274,2,0
23729,18,0,241,1,0
23730,21,0,451,1,1903
23731,8,8,241,0,0
23732,2,1,241,0,0
23733,8,8,0,0,0
23734,20,0,501,1,0
23735,16,0,501,1,0
23736,21,0,88,2,5200
23737,12,11,88,0,0
23738,11,10,88,0,0
23739,16,0,104,3,0
23740,12,0,104,3,0
23741,21,0,501,1,2309
23742,20,0,501,1,0
23743,20,0,98,3,0
23744,12,0,501,1,0
23745,21,0,171,1,6205
23746,20,0,171,1,0
23747,2,1,171,0,0
23748,1,1,171,0,0
23749,0,0,171,0,0
23750,17,0,63,3,0
23751,22,16,501,1,5003
23752,22,0,501,1,5004
23753,7,6,501,0,0
23754,4,3,501,0,0
23755,20,0,354,3,0
23756,16,0,354,3,0
23757,19,0,210,1,0
23758,21,0,267,1,3301
23759,21,0,324,1,2304
23760,16,0,82,3,0
23761,12,0,119,2,0
23762,20,0,119,2,0
23763,16,0,326,3,0
23764,19,0,326,1,0
23765,16,0,213,3,0
23766,19,0,77,1,0
23767,21,0,501,1,2408
23768,21,0,246,1,5901
23769,21,0,246,1,3301
23770,4,4,246,0,0
23771,3,3,246,0,0
23772,2,1,246,0,0
23773,18,0,139,3,0
23774,16,0,169,3,0
23775,19,0,480,1,0
23776,19,0,480,1,0
23777,22,0,501,2,5506
23778,22,0,501,1,5501
23779,22,0,501,1,4901
23780,22,0,501,1,5506
23781,21,0,501,1,2300
23782,16,0,501,1,0
23783,19,0,501,1,0
23784,18,0,501,1,0
23785,19,15,283,2,0
23786,19,0,283,1,0
23787,20,0,283,3,0
23788,16,0,501,1,0
23789,16,0,501,1,0
23790,16,0,187,3,0
23791,19,0,501,1,0
23792,16,0,501,1,0
23793,16,0,433,3,0
23794,16,0,433,3,0
23795,17,0,323,3,0
23796,20,0,323,3,0
23797,16,0,501,2,0
23798,19,0,501,1,0
23799,16,0,253,3,0
23800,21,0,156,1,5301
23801,19,0,156,3,0
23802,1,1,156,0,0
23803,0,0,156,0,0
23804,18,0,128,1,0
23805,20,0,128,1,0
23806,1,0,128,0,0
23807,1,0,128,0,0
23808,23,0,501,1,5200
23809,16,0,501,1,0
23810,20,0,400,1,0
23811,13,13,400,0,0
23812,18,0,380,3,0
23813,17,0,380,3,0
23814,16,0,190,1,0
23815,18,0,161,3,0
23816,21,0,161,3,5206
23817,19,0,501,1,0
23818,19,0,501,1,0
23819,16,0,70,3,0
23820,16,0,352,1,0
23821,21,0,352,1,2300
23822,18,0,349,3,0
23823,20,0,349,1,0
23824,21,0,501,1,6201
23825,18,0,501,1,0
23826,16,0,282,3,0
23827,16,0,282,1,0
23828,19,0,120,1,0
23829,9,9,120,0,0
23830,21,0,501,1,6206
23831,16,0,501,3,0
23832,21,0,501,1,4101
23833,16,0,262,1,0
23834,21,0,316,1,6109
23835,7,7,262,0,0
23836,5,5,262,0,0
23837,19,0,262,1,0
23838,5,5,0,0,0
23839,2,2,0,0,0
23840,19,0,194,1,0
23841,16,0,194,1,0
23842,1,0,194,0,0
23843,0,0,194,0,0
23844,21,16,173,1,2502
23845,21,0,501,3,5098
23846,21,0,501,3,6106
23847,17,0,501,1,0
23848,16,0,501,1,0
23849,17,0,0,2,0
23850,21,0,501,3,6000
23851,22,0,501,3,2300
23852,23,0,327,1,1401
23853,20,15,244,1,0
23854,16,0,0,3,0
23855,22,0,218,3,4801
23856,23,0,218,1,5098
23857,20,0,501,1,0
23858,21,0,501,2,5507
23859,16,0,501,1,0
23860,16,0,333,2,0
23861,19,0,333,3,0
23862,19,0,333,1,0
23863,21,0,166,1,2602
23864,21,15,501,1,2308
23865,21,0,501,1,1303
23866,16,0,411,1,0
23867,16,0,150,1,0
23868,16,0,168,1,0
23869,21,0,101,3,6402
23870,22,0,501,3,5506
23871,22,0,501,1,6007
23872,12,11,501,0,0
23873,9,8,501,0,0
23874,16,0,501,1,0
23875,16,0,501,1,0
23876,15,0,96,1,0
23877,10,9,96,0,0
23878,8,7,96,0,0
23879,7,6,96,0,0
23880,2,1,96,0,0
23881,20,0,387,2,0
23882,20,0,387,1,0
23883,19,0,189,1,0
23884,18,0,501,1,0
23885,16,0,501,1,0
23886,20,15,501,1,0
23887,16,0,501,1,0
23888,20,0,501,1,0
23889,17,0,234,2,0
23890,17,0,334,1,0
23891,24,0,501,1,5200
23892,21,0,501,3,1401
23893,16,0,327,3,0
23894,21,0,327,3,1102
23895,21,16,205,2,5507
23896,21,16,205,1,2408
23897,21,0,205,1,1901
23898,1,0,0,0,0
23899,21,0,381,1,6200
23900,16,0,177,3,0
23901,16,0,153,1,0
23902,13,0,92,2,0
23903,1,0,92,3,0
23904,16,14,92,3,0
23905,1,0,92,3,0
23906,1,0,92,3,0
23907,21,0,162,1,1302
23908,16,0,162,3,0
23909,16,0,501,1,0
23910,18,0,222,1,0
23911,21,0,501,1,2414
23912,21,16,0,3,1303
23913,21,16,0,3,2106
23914,3,3,0,0,0
23915,3,0,0,0,0
23916,22,0,501,3,6107
23917,21,0,501,3,2408
23918,16,0,72,3,0
23919,16,0,72,3,0
23920,19,0,276,1,0
23921,14,0,276,2,0
23922,23,0,248,2,5200
23923,16,0,309,1,0
23924,21,16,309,1,4101
23925,6,6,309,0,0
23926,4,4,309,0,0
23927,19,15,242,1,0
23928,19,0,242,1,0
23929,9,9,242,0,0
23930,4,3,242,0,0
23931,1,0,242,0,0
23932,0,0,242,0,0
23933,20,0,248,1,0
23934,17,0,248,1,0
23935,9,9,248,0,0
23936,6,6,248,0,0
23937,11,0,248,3,0
23938,16,0,149,3,0
23939,24,0,501,1,5200
23940,24,0,501,1,6203
23941,19,0,501,1,0
23942,21,0,501,1,5299
23943,19,0,501,1,0
23944,13,13,501,3,0
23945,20,0,501,1,0
23946,18,0,501,1,0
23947,22,0,468,2,6005
23948,19,0,468,1,0
23949,0,0,468,0,0
23950,0,0,468,0,0
23951,17,0,369,2,0
23952,19,0,369,3,0
23953,19,0,457,1,0
23954,20,0,457,1,0
23955,18,0,457,1,0
23956,17,0,457,1,0
23957,18,14,457,1,0
23958,16,0,302,1,0
23959,20,0,302,1,0
23960,0,0,302,0,0
23961,19,0,491,2,0
23962,20,0,491,1,0
23963,20,0,41,2,0
23964,21,0,501,1,6199
23965,22,0,501,1,6200
23966,22,0,394,3,5599
23967,22,0,394,3,5599
23968,19,0,501,3,0
23969,16,0,501,1,0
23970,19,0,501,1,0
23971,17,0,327,2,0
23972,21,0,327,1,6107
23973,19,15,327,1,0
23974,20,0,390,1,0
23975,16,0,390,1,0
23976,17,0,365,1,0
23977,21,0,501,1,3600
23978,19,0,501,1,0
23979,18,0,501,1,0
23980,16,0,137,1,0
23981,19,0,137,2,0
23982,10,0,137,0,0
23983,19,0,152,1,0
23984,16,0,152,1,0
23985,16,0,76,1,0
23986,18,0,404,1,0
23987,20,0,404,1,0
23988,19,0,430,1,0
23989,20,0,430,1,0
23990,16,0,430,2,0
23991,20,0,430,1,0
23992,21,0,501,1,6201
23993,16,0,501,1,0
23994,16,0,244,1,0
23995,16,0,244,3,0
23996,16,0,244,3,0
23997,20,0,332,3,0
23998,21,0,332,3,2300
23999,22,0,379,1,2310
24000,16,0,112,1,0
24001,16,0,158,1,0
24002,22,0,501,1,6206
24003,21,0,501,1,2304
24004,23,16,501,1,3611
24005,21,0,189,1,3611
24006,16,0,198,1,0
24007,16,0,228,1,0
24008,21,0,141,3,3700
24009,16,0,501,1,0
24010,22,0,501,1,6201
24011,20,15,501,1,0
24012,22,16,501,1,5506
24013,21,0,501,1,5506
24014,13,13,501,1,0
24015,18,15,501,1,0
24016,19,0,345,3,0
24017,23,0,327,1,3603
24018,19,0,501,1,0
24019,19,0,501,1,0
24020,20,0,390,1,0
24021,18,0,99,1,0
24022,13,0,229,1,0
24023,22,0,501,3,3700
24024,17,0,88,3,0
24025,16,0,0,2,0
24026,16,0,334,1,0
24027,11,0,334,3,0
24028,21,0,453,1,1303
24029,22,0,453,3,1302
24030,21,0,432,1,2503
24031,16,0,432,1,0
24032,21,0,432,1,4101
24033,16,0,432,1,0
24034,16,0,235,1,0
24035,18,0,235,3,0
24036,16,0,14,3,0
24037,21,0,501,1,5098
24038,18,0,501,1,0
24039,20,0,337,1,0
24040,20,0,337,3,0
24041,20,0,501,1,0
24042,16,0,501,1,0
24043,20,0,202,1,0
24044,0,0,202,0,0
24045,16,0,3,2,0
24046,10,10,3,0,0
24047,9,9,3,0,0
24048,17,0,140,1,0
24049,19,15,22,1,0
24050,19,15,7,2,0
24051,16,0,184,1,0
24052,21,0,501,3,3700
24053,18,0,452,1,0
24054,4,0,202,3,0
24055,16,0,40,3,0
24056,17,0,91,3,0
24057,4,4,40,0,0
24058,3,3,40,0,0
24059,16,0,246,1,0
24060,14,0,246,2,0
24061,19,0,244,2,0
24062,19,0,244,1,0
24063,2,0,244,0,0
24064,14,0,86,2,0
24065,17,0,72,3,0
24066,19,15,48,1,0
24067,0,0,0,0,0
24068,21,0,489,1,1102
24069,16,0,489,1,0
24070,16,0,489,1,0
24071,21,16,501,1,6107
24072,21,0,501,1,6004
24073,14,13,501,1,0
24074,10,9,501,0,0
24075,16,0,201,1,0
24076,16,0,201,1,0
24077,8,8,201,0,0
24078,18,15,201,1,0
24079,20,0,416,2,0
24080,20,0,416,2,0
24081,22,0,501,1,2310
24082,18,0,501,1,0
24083,19,0,206,1,0
24084,18,0,206,1,0
24085,12,12,206,3,0
24086,16,0,49,2,0
24087,2,1,49,0,0
24088,0,0,49,0,0
24089,18,0,101,3,0
24090,19,0,93,3,0
24091,16,0,266,1,0
24092,16,0,266,3,0
24093,1,0,286,3,0
24094,17,0,286,3,0
24095,17,0,280,3,0
24096,16,0,280,1,0
24097,16,0,280,3,0
24098,20,0,501,1,0
24099,21,0,501,1,6102
24100,21,15,501,1,6206
24101,21,0,330,2,6107
24102,22,0,330,1,2300
24103,17,0,312,1,0
24104,19,0,312,1,0
24105,4,4,312,0,0
24106,2,2,312,0,0
24107,20,0,501,1,0
24108,20,0,501,1,0
24109,21,0,391,1,3301
24110,19,0,391,1,0
24111,16,0,0,3,0
24112,16,0,501,1,0
24113,16,0,501,1,0
24114,23,16,501,1,2901
24115,21,0,287,1,5507
24116,10,9,287,0,0
24117,16,0,167,2,0
24118,16,0,167,2,0
24119,16,0,326,1,0
24120,22,0,92,3,3401
24121,18,0,84,1,0
24122,10,10,84,0,0
24123,9,8,84,0,0
24124,5,5,84,0,0
24125,22,0,501,3,5501
24126,18,0,501,3,0
24127,19,0,501,1,0
24128,18,14,501,1,0
24129,23,0,501,1,3601
24130,22,0,501,3,1501
24131,14,14,501,1,0
24132,9,9,501,0,0
24133,23,0,501,2,3302
24134,22,0,501,1,2313
24135,22,0,315,1,3301
24136,18,0,315,1,0
24137,21,0,428,1,4101
24138,21,0,320,1,6402
24139,18,0,360,1,0
24140,18,0,360,1,0
24141,14,14,360,1,0
24142,8,8,360,0,0
24143,21,0,244,1,6107
24144,21,0,501,2,3602
24145,21,0,501,1,3609
24146,19,15,501,3,0
24147,19,0,279,3,0
24148,20,0,279,1,0
24149,21,0,349,3,5200
24150,22,0,349,1,2301
24151,16,0,349,3,0
24152,19,15,349,1,0
24153,19,0,222,1,0
24154,1,0,222,2,0
24155,18,0,356,1,0
24156,17,0,356,1,0
24157,21,0,483,1,2503
24158,21,0,501,1,6200
24159,4,4,501,0,0
24160,15,0,107,3,0
24161,17,0,107,3,0
24162,21,0,264,1,6200
24163,21,0,377,1,6402
24164,16,0,173,3,0
24165,20,0,389,1,0
24166,22,0,389,1,2300
24167,19,0,389,1,0
24168,14,14,389,3,0
24169,12,12,389,0,0
24170,21,0,472,2,1100
24171,20,0,472,1,0
24172,16,0,223,3,0
24173,19,0,223,1,0
24174,20,0,79,3,0
24175,16,0,91,3,0
24176,22,0,445,1,6200
24177,20,0,445,3,0
24178,19,15,445,3,0
24179,11,11,445,0,0
24180,19,0,305,3,0
24181,19,0,305,3,0
24182,24,0,47,3,3600
24183,20,0,314,3,0
24184,19,0,303,1,0
24185,19,0,501,1,0
24186,21,0,501,2,2304
24187,20,0,501,1,0
24188,21,0,501,1,3301
24189,21,0,501,3,5504
24190,19,0,380,1,0
24191,20,0,380,2,0
24192,23,0,501,1,6201
24193,18,0,501,1,0
24194,19,0,266,1,0
24195,12,0,266,3,0
24196,11,10,266,0,0
24197,20,0,414,1,0
24198,20,0,414,1,0
24199,16,0,423,1,0
24200,19,0,423,1,0
24201,4,4,423,0,0
24202,2,1,423,0,0
24203,22,0,236,1,6203
24204,3,3,236,0,0
24205,1,1,236,0,0
24206,22,0,501,3,5502
24207,22,0,501,1,4801
24208,17,0,102,3,0
24209,16,0,243,1,0
24210,16,0,34,1,0
24211,6,5,0,0,0
24212,19,0,74,2,0
24213,16,0,368,1,0
24214,16,0,368,2,0
24215,16,0,165,1,0
24216,17,0,165,3,0
24217,21,0,292,2,2304
24218,19,0,292,1,0
24219,16,0,22,1,0
24220,16,0,501,1,0
24221,17,0,501,1,0
24222,11,0,501,0,0
24223,17,0,100,3,0
24224,15,0,416,1,0
24225,24,0,388,1,5404
24226,19,0,388,1,0
24227,21,16,501,3,5701
24228,20,0,302,1,0
24229,16,0,132,1,0
24230,16,0,132,1,0
24231,16,0,132,1,0
24232,2,0,132,0,0
24233,18,0,108,1,0
24234,21,0,247,1,1401
24235,16,0,247,1,0
24236,16,0,324,3,0
24237,16,0,324,3,0
24238,19,0,501,3,0
24239,20,0,501,1,0
24240,19,15,501,1,0
24241,3,3,501,0,0
24242,17,0,501,3,0
24243,16,0,501,3,0
24244,21,0,501,1,3401
24245,16,0,501,3,0
24246,22,0,447,1,2300
24247,21,0,447,1,5404
24248,12,11,447,0,0
24249,18,0,489,1,0
24250,16,0,489,3,0
24251,21,0,501,1,3700
24252,24,0,309,1,1901
24253,24,0,309,1,1902
24254,16,0,501,1,0
24255,21,0,501,1,4801
24256,21,0,31,3,5098
24257,21,16,264,1,6107
24258,11,10,264,0,0
24259,7,6,264,0,0
24260,20,0,293,2,0
24261,17,0,293,2,0
24262,16,0,239,3,0
24263,20,0,271,1,0
24264,20,0,271,1,0
24265,18,15,223,1,0
24266,21,0,223,1,3301
24267,22,0,493,2,2306
24268,22,0,501,1,6203
24269,22,0,501,3,6203
24270,16,0,248,1,0
24271,16,0,248,3,0
24272,20,0,162,3,0
24273,16,0,162,1,0
24274,1,1,162,0,0
24275,0,0,162,0,0
24276,16,0,162,2,0
24277,20,0,391,3,0
24278,21,0,391,2,6000
24279,16,0,436,1,0
24280,16,0,436,1,0
24281,12,0,395,2,0
24282,17,0,395,3,0
24283,19,0,111,3,0
24284,19,0,322,1,0
24285,21,0,501,1,6201
24286,20,0,501,1,0
24287,16,0,219,3,0
24288,17,0,373,1,0
24289,16,0,373,3,0
24290,16,0,373,3,0
24291,20,0,85,1,0
24292,21,0,293,1,1901
24293,21,0,218,1,1904
